name,num,prefix
LA SENZA BRANDS INC.,438391-5,LA
LA COMPTE ENTERPRISES LIMITED,049982-0,LA
LA PARVA FOODS INC.,673791-9,LA
LA HADA REALTIES LTD.,049986-2,LA
LA PALOMA HOLDINGS INC.,308025-1,LA
LA SENZA STORES INC.,419307-5,LA
LA TIRES &amp; WHEELS LTD.,1669167-6,LA
LES PRODUITS LA BARBERA INC.,014569-6,LA
LES CREATIONS LA BICHE LTEE,017944-2,LA
LES IMMEUBLES LA CALACA INC.,124037-4,LA
VETEMENTS SPORT LA CIENAGA LTEE,120679-6,LA
LES CONSULTANTS LA-RO INC. --,088973-3,LA
LES &Eacute;DITIONS LA TANI&Egrave;RE INC.,378999-3,LA
LES VENTES SI-LA INC.,137245-9,LA
LES INDUSTRIES LA MANITOU INC.,345680-3,LA
LA BELLE HANDBAGS INC.,176239-7,LA
LA TUQUE AIR SERVICE COMPANY LIMITED,092474-1,LA
LA FILIGRANA IZZI (1987) LTD.,154820-4,LA
A LA CARTE TOURS LIMITED,030001-2,LA
MARIAGE A LA CARTE INC.,246242-7,LA
ORDINATEURS A LA CARTE INC.,328126-4,LA
A LA CARTE MEDIA INC.,631450-3,LA
DONS &Agrave; LA CARTE INC.,710928-8,LA
LA BRIOCHE D&#39;ANJOU LIMITED,049035-1,LA
ASSOCIATION CANADIENNE DE LA TRAME,453362-3,LA
AYNSLEY LA VERGNE INVESTMENTS INC.,331195-3,LA
H.B. LA GRENADE LTEE,012610-1,LA
V&Ecirc;TEMENTS PEPITA LA BAMBOLA INC.,383787-4,LA
JOAILLERIE LA BELLE CHOSE INC.,079999-8,LA
LA BICHE CANADA TRADING LTD.,092484-9,LA
LABORATOIRES BO-LA-RIN LTEE -,018524-8,LA
TIM LA BORDE CONSULTANTS INC.,294594-1,LA
LA BRIE PRODUITS MEDICAUX INC.,087749-2,LA
LAC DE LA BRUME LTEE,050036-4,LA
LA MAISON DIANA (CANADA) LTD.,050197-2,LA
Groupe LA PERRI&Egrave;RE Canada Corp.,1020115-4,LA
CENTRE SPORTIF LA CITIERE INC.,174655-3,LA
LA CHINE CLASSIC II INC.,344326-4,LA
LA F&Ecirc;TE (COFFEE) PRODUCTIONS INC.,410022-1,LA
LA CREPE DE FRANCE LTD.,049063-6,LA
Propri&eacute;t&eacute; La Crois&eacute;e Fraser Inc.,1338118-8,LA
DE LA SAVANE PROPERTIES INC.,338436-5,LA
DE LA SAVANE LANDS INC.,375253-4,LA
SOCI&Eacute;T&Eacute; DE LA SANTA TRINIDAD,447636-1,LA
LA FLANERIE DELI RESTAURANT LTEE,101254-1,LA
LA MAISON DIANA (ONTARIO) LTD.,050202-2,LA
FA DO LA PRODUCTIONS INC.,430131-5,LA
EL-SY-LA HOLDINGS LTD.,028943-4,LA
La Pizzeria Etc. Franchises Inc.,432341-6,LA
V. LA GRECA HOLDINGS INC.,357995-6,LA
RESTAURANT LA LUNA II INC.,015916-6,LA
La Maison Single Production Inc.,1531126-8,LA
RESTAURANT-TERRASSE LA PAPALINA LTEE,066421-9,LA
LE BOIS DE LA MALBAIE LTEE.,052970-2,LA
DE LA RUE CASH SYSTEMS INC.,339571-5,LA
LA REGIONALE POWER ANGLIERS INC.,312080-5,LA
"NGUYEN-LA, COTE CONSULTANTS INC.",273990-9,LA
LA DIFFERENCE RATTAN &amp; WICKER INC.,154179-0,LA
La Pizzeria Etc. Enterprises Ltd.,620309-4,LA
LA MALBAIE MACHINE SHOP INC.,005005-9,LA
LA PALOMA INVESTORS (SOUTH) INC.,308016-1,LA
Ooh-La-La: Industry 4.0 CPG (Consumer Packaged Goods) ecoThink Tank Inc.,1707900-1,LA
La Tropiqua - Healthy Living. For Life Ltd.,826956-4,LA
MAGASIN A RAYONS LA FETE INC.,098118-4,LA
LES AMUSE-GUEULES LA FINESSE INC.,229079-1,LA
LES INVESTISSEMENTS JA. LA. BA. INC.,127975-1,LA
LES DEVELOPPEMENTS DE LA COMMUNE INC.,152103-9,LA
COMPAGNIE DE PUBLICATION &quot;LA DIFFERENCE&quot; LIMITEE,147532-1,LA
COMPAGNIE DE VETEMENT LA SPEZIA INC.,275567-0,LA
LA SAGOUINE PRODUITS D&#39;ENTRETIEN LTEE,098456-6,LA
LA SALLE MUSIC ACADEMY INC.,188214-7,LA
LA MAISON DIANA ACCEPTANCE LTD.,050299-5,LA
LA FOSSE PLATINUM GROUP INC.,211227-2,LA
LA FOSSE PLATINUM GROUP INC.,230402-3,LA
LA NICHE PET PRODUCTS INC.,395449-8,LA
LA MAISON PRODUCTION SERVICES INC.,1369818-1,LA
Baby La La Inc.,1066565-7,LA
LA LA Bakeshop Ltd.,1283659-9,LA
La La Familia Inc.,1062418-7,LA
Oeil La La Inc.,1432652-1,LA
GESTION 1050 DE LA MONTAGNE INC.,311659-0,LA
A LA CARTE TOURS (1976) LIMITED -,098419-1,LA
Invesstissements 2455 de la M&eacute;tropole Limit&eacute;e,854410-7,LA
Investissement 480 de la Cit&eacute; Inc.,1482136-0,LA
LA UNE A.V INTERACTIF INC.,281798-5,LA
MARIAGE A LA CARTE PRODUCTIONS INC.,288142-0,LA
A La Mode Laser Spa Inc.,1382697-0,LA
MORTGAGE A LA CARTE BROKERAGE LTD.,1611337-1,LA
LA NK - BEAUTY SUPPLIES &amp; HAIR INC.,758539-0,LA
NOUVELLE LA BELLE PROVINCE MANAGEMENT INC.-,332746-9,LA
LA PIETRA JBD PRODUCTS CANADA INC.,620521-6,LA
La Casbah Shawarma et Grillades Inc.,1178842-6,LA
Centre Culturel Islamique de la Pocati&egrave;re,1239586-0,LA
La Chaine de Froid Mondial Inc.,619684-5,LA
LA VIE EN ROSE &amp; COMPAGNIE INC.,371727-5,LA
MULTI-CONTENANTS DE LA MAURICIE INC.,134196-1,LA
LA-DO-RE FOOD CORPORATION LIMITED,050085-2,LA
DE LA ROCHE INTERNATIONAL EXPORTATION INC.,208901-7,LA
MICASS DE LA MONTAGNE HOLDINGS INC.,838516-5,LA
LA JOLLA INTERNATIONAL EDUCATIONAL PROGRAMMES INC.,240090-1,LA
F.X. LA SALLE &amp; FILS LTD.,042692-0,LA
VINCENZA LA GRECA LEGAL SERVICES INC.,427652-3,LA
VINCENZA LA GRECA LEGAL SERVICES INC.,1784213-9,LA
KA-LA-MEL PHARMA LABORATORIES INC.,367546-7,LA
De La Durantaye &amp; Associates Consultants Inc.,311461-9,LA
LA REGIONALE POWER PORT-CARTIER INC.,312025-2,LA
La Dolce Casa Interior Designs Inc.,1506439-2,LA
B&eacute;b&eacute; Oh La La Inc.,835869-9,LA
BOUTIQUE OO-LA-LA INC.,065277-6,LA
Ooh La La Boutique Inc.,658165-0,LA
LA MAISON LA CHARIT&Eacute; INC.,1016804-1,LA
LA CHEMISE LA GUADELOUPE LTEE,025772-9,LA
LE COQ LA-LA INC.,270344-1,LA
La Main Dans La Main,1017385-1,LA
La Route de la R&eacute;ussite,863971-0,LA
La voix de la libert&eacute;,1285430-9,LA
OOO LA LA! ESTHETIX INC.,642146-6,LA
LA FONDATION SECOURS LA FEUILLERAIE,296119-9,LA
LA FONDATION POUR LA VIE,050748-2,LA
LA LA Hospitality Group Ltd.,1361037-3,LA
Oh l&agrave; l&agrave; Scrubs Inc.,726452-6,LA
O LA LA TRADING INC.,999479-3,LA
Oh la la prestige inc.,1109835-7,LA
Oh La La Jollof Inc.,1446147-9,LA
la la land kids Incorporated,1149813-4,LA
LA PATISSERIE LA PAYSANNE LTEE,067930-5,LA
LES IMPORTATIONS LA BOITE A TOUT INC.,220401-1,LA
ANDRE LA ROSE CONSEILLER EN EDITION INC.,019704-1,LA
LES &Eacute;DITIONS SP&Eacute;CIALIS&Eacute;ES LA GRANDE ARCHIVE LT&Eacute;E,405533-1,LA
LA CABANE GRECQUE REAL ESTATE HOLDINGS LTD.,220846-6,LA
CORPORATION FINANCIERE LES PROMENADES DE LA CATHEDRALE,256647-8,LA
Les Productions Instinct Films La Qu&ecirc;te Inc.,645289-2,LA
LB Groupe International Inc.,150818-1,LB
1 Lb of Love Foundation,985007-4,LB
Claridge LB9 GP Inc.,1392549-8,LB
LB3i Gestion d&#39;actifs inc.,1050757-1,LB
"LB10, Inc.",779745-1,LB
LB CONNECT INC.,1467624-6,LB
LB DataForge Inc.,1668256-1,LB
ELITE LB INC.,1646921-3,LB
LB SPEC INC.,843790-4,LB
LB MOVING INC.,930319-7,LB
LB Surfaces Inc.,1226846-9,LB
LB Kitchen Inc.,1423264-0,LB
LB Supplies Inc.,1707021-7,LB
J&amp;LB Incorporated,732148-1,LB
LB MECHANICAL LTD.,861697-3,LB
LB2 FILMS INC.,675934-3,LB
BALCONS 2000 LB INC.,717811-5,LB
GESTION LB 2015 INC.,917072-3,LB
LB3 Equipment Inc.,1205629-1,LB
Project LB52 Inc.,1338840-9,LB
8LB-Gorilla Inc.,1251364-1,LB
9lb films inc.,1481058-9,LB
LB accounting &amp; Finances Inc.,1447218-7,LB
AIR LB CANADA INC.,232374-5,LB
LB Closet &amp; Boutique Ltd.,1146501-5,LB
Leadership Builders (LB) Inc.,1503336-5,LB
Caf&eacute; Caribe Lb Inc.,411788-3,LB
LB Candy Company INC.,690375-4,LB
LB DYNAMIC CONSTRUCTION INC.,933236-7,LB
LB GLOUCESTER CONSULTING LTD.,784878-1,LB
PB-LB Consulting Ltd.,854707-6,LB
LB Orthopaedics Medical Corporation,1345769-9,LB
ROBOTIK D&Eacute;MOLITION LB INC.,897493-4,LB
Gestion Financi&egrave;re LB Inc.,1179876-6,LB
LB Logistics &amp; Freight Inc.,1765853-2,LB
LB Healthcare Services Inc.,1756337-0,LB
LB LAND HOLDINGS INC.,1042895-7,LB
LB PROFILE WEB INC.,395645-8,LB
UNICORE LB INVESTMENT INC.,885731-8,LB
LB Systems Research Inc.,909892-5,LB
LB SMART Technologies Inc.,1175283-9,LB
LB Stone Surfaces Inc.,1427174-2,LB
LB Productions Team Inc.,1515165-1,LB
LB Risk Models Ltd.,902055-1,LB
LB-MASSEY MECHANICAL LTD.,1117154-2,LB
Les &Eacute;levages LB 2020 Inc.,002621-2,LB
Les &Eacute;levages LB 2020 Inc.,1773146-9,LB
LB3i Sports Inc.,781335-0,LB
LB3N Consulting Inc.,1714893-3,LB
LB PAINTING AND RENOS INC.,1390009-6,LB
LB EXPRESS CAPITAL CONVERSIONS INC.,269755-6,LB
LB Careers &amp; Visa Services Inc.,1757145-3,LB
LB GENKI HEALTH CENTRE INC.,670363-1,LB
LB - Construction &amp; Contracting Services Inc.,1507218-2,LB
SALT XC (LB) HOLDINGS INC.,1660729-2,LB
LB 3D Virtual Tours Ltd.,1220796-6,LB
AIR LB CANADA R &amp; D INC.,302529-2,LB
LABORATOIRE D&#39;ANALYSE MEDICALE LB INC.,133626-6,LB
LB&amp;B Statistics and Analytics Inc.,638893-1,LB
LB INTERNATIONAL TRADING IMPORT/EXPORT INC.,875177-3,LB
LC RealEstate Corp.,1586881-5,LC
vetements de travail LC inc.,626422-1,LC
LC5 Holdings Inc.,1065452-3,LC
LC&amp;I HOLDING INC.,641117-7,LC
LAS&Eacute;ROTH&Eacute;RAPIE DU CANADA LC INC.,247795-5,LC
LC Acquisition Corporation,844132-4,LC
AS &amp; LC INC.,1454942-2,LC
LC.BESTCHOICE INC.,1113700-0,LC
B&eacute;ton LC inc.,758895-0,LC
LC BEVERAGES LTD.,790977-2,LC
Bluelondon.lc Inc.,1554380-1,LC
LC CANADA INC.,986068-1,LC
LC TEAM CANADA,1142503-0,LC
LC Capital Inc.,1077821-4,LC
LC CARBONICS LTD.,1012480-0,LC
LC Productions Corp.,634549-2,LC
Fondation scoute LC,141302-3,LC
LC Rail Inc.,1057200-4,LC
LC Payment Inc.,1098151-6,LC
LC TEXTILES INC.,1371474-8,LC
LC INVEST INC.,1430643-1,LC
LC Millesime Inc.,1638212-6,LC
LC ONE INC.,1729602-9,LC
Investissements LC2 Inc.,1598151-4,LC
3LC MANAGEMENT Inc.,1377173-3,LC
LC ALUMINUM &amp; VINYL INC.,1195408-3,LC
LC Eng. &amp; Associates Inc.,612563-8,LC
LC Auto Care Inc.,1242900-4,LC
LC Autos Canada Limited,1059191-2,LC
bcIMC MTG LC Corporation,842072-6,LC
LC BEST DEAL INC.,857624-6,LC
LC/SCI CANADA INC.,236262-7,LC
Canada LC Liquor Ltd.,870594-1,LC
LC Childcare Centre Inc.,1025390-1,LC
LC Collaborative Parts Ltd.,1224297-4,LC
LC Creative Concepts Inc.,1735439-8,LC
LC Loyalty Construction Ltd.,1098088-9,LC
LC LOGISTICS CONSULTING INC.,1243438-5,LC
LC Landscaping Contractors Inc.,1486163-9,LC
LC Global Toronto Corporation,969647-4,LC
LC Designer Tiles Inc.,973629-8,LC
ECAP Holdings LC Inc.,989865-4,LC
Elevated Nature LC Inc.,1767322-1,LC
LC Parts &amp; Fabrication Inc.,1208912-2,LC
LC Freight Solutions Ltd.,1667388-1,LC
LC GLOBAL TRADE INC.,628604-6,LC
LC Global Technologies inc.,1383221-0,LC
LC Global Solutions Ltd.,1640453-7,LC
LC Venture Group Ltd.,1592436-7,LC
LC Health &amp; Wellness Inc.,1667194-2,LC
Orion LC Shop Inc.,1295700-1,LC
LC WATSON INVESTMENTS LTD.,678249-3,LC
LC VICTORY TRADING LTD.,661671-2,LC
LC EDUCATION AND MIGRATION Corp.,1779350-2,LC
LC Professional Building Services Inc.,1478607-6,LC
LC.CA-EMALL.CA INC.,374640-2,LC
Central Processing Services (LC) Inc.,628339-0,LC
LC Tavares Cleaning Services Inc.,1769501-2,LC
Denfield LC Co II Inc.,1110434-9,LC
Cr&eacute;dit et Financement LC Inc.,753335-7,LC
LC&amp;H LAND INVESTMENT Incorporated,1045963-1,LC
LC PLUS PROPERTIES HOLDING INC.,937762-0,LC
LC Pro Home Services Inc.,919927-6,LC
LC Western Wood Products Ltd.,936620-2,LC
Gestion immobili&egrave;re LC&amp;A (Canada) Inc.,238466-3,LC
CONSULTATION BIOANALYTIQUE LC/MS/MS/ INC.,355612-3,LC
CS Hawkesbury Silver Dolphins LC Inc.,1745920-3,LC
MISSION OF SUCCESS LEARNING CENTRE (MS-LC),413862-7,LC
ARMOIRES LD Inc.,927530-4,LD
Veracity LD Incorporated,1474968-5,LD
LES ENTREPRISES LD INC.,879129-5,LD
LD23 Inc.,1570125-2,LD
LD&amp;A LTD.,1060845-9,LD
Bomber LD Inc.,1550633-6,LD
LD CABIN CORP.,1260797-2,LD
LD Engineering Corporation,1564984-6,LD
DOSECANN LD INC.,1035317-5,LD
GESCO LD INC.,886967-7,LD
Gestion LD Inc.,353601-7,LD
LD Trilliant Inc.,1243825-9,LD
LD&#39;S Patties Inc.,1265155-6,LD
Louis LD Inc.,1289708-3,LD
LD SHOPPE INC.,1584340-5,LD
LD PERFORMANCE LTD.,1385077-3,LD
LD16 REZHOLD LIMITED,1440381-9,LD
LD Local 42 Association,1777968-2,LD
LD Nails Academy Ltd.,1644430-0,LD
Prospective - Action LD Inc.,671880-9,LD
LD Barr Holding inc.,1646129-8,LD
LD Boss Contracting Inc.,734150-4,LD
LD Canadian Businesses Inc.,1383593-6,LD
C-LD Ventures Inc.,1567151-5,LD
LD CAPITAL MANAGEMENT CORP.,1016737-1,LD
"LD DESIGNING CO, Ltd.",879514-2,LD
LD Consulting &amp; Marketing Inc.,1298761-9,LD
LD Potential Consulting Corp.,1684013-2,LD
LD Counselling &amp; Consulting Inc.,1691961-8,LD
LD Superior Homes Corporation,854298-8,LD
LD &amp; DB HOLDINGS INC.,600909-3,LD
LD Light Distribution Ltd.,415381-2,LD
LD Energy Electrical Ltd.,1046888-6,LD
LD Facility Services Inc.,1501261-9,LD
LD Formation Transfert inc.,774527-3,LD
LD Global Services Inc.,1436613-1,LD
LD ROOF PROTECTION INC.,1770631-6,LD
LD Local 42 Development Corporation,1776758-7,LD
LD BOSS CUSTOM KITCHENS INC.,991043-3,LD
LD-Song Building Consulting Inc.,1671371-8,LD
M&amp;LD GENERAL CONSTRUCTION INC.,1704845-9,LD
LD T$M Consulting Inc.,1387193-2,LD
LD GIFTS ON THE GOO INC.,1442929-0,LD
LD Thousand Items Thrift Store Inc.,710556-8,LD
LD Pho - Banh Mi North York Limited,1646268-5,LD
"LD Drain Repair &amp; Drain Cleaning. Any Clogged Toilet, Sink Or Main Drain Inc.",1237383-1,LD
Les minist&egrave;res Le Papillon,1048797-0,LE
Le 10452 Group Inc.,1359253-7,LE
LE PLATEAU 2 LIMITED,777557-1,LE
Groupe LE3 Inc.,994351-0,LE
DISTRIBUTIONS LE-AU LIMITEE,264388-0,LE
"LE BASTION, TOURISME INC.",392881-1,LE
LE-BICH INVESTISSEMENTS INC.,131071-2,LE
GESTION LE-BICH INC.,437203-4,LE
BOUTIQUE LE TUBO LTD.,094797-1,LE
CIPEL &amp; LE CARBONE LTEE,035855-0,LE
RESTAURANT LE CHANOINE LTEE,079550-0,LE
LE CHATEAU HANDBAGS LTD.,049381-3,LE
FONDATION LE GRAND CIRCUIT,422709-3,LE
COMMUNICATIONS PAR-LE LTEE,044934-2,LE
LE COMTE DELICATESSEN LTD.,022636-0,LE
LE SONATA CONDOMINIUM INC. -,287538-1,LE
Condominiums Le Courant Inc.,780945-0,LE
LE PAPE CONSULTANTS INC.,409700-9,LE
GABRIEL LE CONSULTING INC.,831700-3,LE
Le Link Consulting Inc.,600790-2,LE
LE CREUSOT HOLDINGS INC.,408725-9,LE
LE CROCO CYCLES LTEE,206133-3,LE
LE CYGNE TRADING INC.,250611-4,LE
LE MONT DAR LIMITEE,050002-0,LE
Distribution Le D&eacute;p&ocirc;t Inc.,281540-1,LE
GESTIONS LE DONNE INC.,424421-4,LE
LORD &amp; LE FRANCOIS LIMITEE,026582-9,LE
Le Frigo Logistic inc.,1585618-3,LE
GALERIE LE MAITRE LIMITEE-,091465-7,LE
LE GANG IMPORTS LIMITED,057485-6,LE
LE GANG IMPORTS LIMITED,211416-0,LE
LE GERS PROPERTIES INC.,1018355-5,LE
LE GERS PROPERTIES INC.,713119-4,LE
Gestion Groupe Le inc.,1494871-8,LE
Groupe Le Pacha Inc.,995554-2,LE
METAL LE MO INC.,105588-7,LE
LE PACHA SHOES INC.,115749-3,LE
TISSUS LE MONDE INC.,181503-2,LE
Le Sage Optimisation inc.,682510-9,LE
Le Picnic V&eacute;locaf&eacute; Inc.,1126368-4,LE
LE ONE LOGISTICS INC.,1776679-3,LE
VOYAGES LE TRAPPEUR LTEE,063346-1,LE
LE BIFTH&Egrave;QUE FRANCHISING INC.,636199-4,LE
LE CHATEL REALTIES INC.,195910-7,LE
LE PRAZ CONSULTING INC.,243851-8,LE
LE DIRECTOIRE FASHIONS INC.,161692-7,LE
LE GARDEUR HOLDINGS LTD.,024259-4,LE
PATISSERIE LE MONTAGNARD INC.,279960-0,LE
LE MAYOR PROPERTIES INC.,374295-4,LE
LES PUBLICATIONS LE CARRE LTEE,073515-9,LE
LES IMMEUBLES LE-PIC LTEE,017899-3,LE
LES PROPRIETES LE MONBAR INC.,009359-9,LE
LE CHATEAU LEATHERGOODS LTD.,071690-1,LE
SKI LE GAP ADVENTURES INC.,784028-4,LE
LE-MARK LICENSED APPAREL INC.,303092-0,LE
APPARTEMENTS LE RICHE BOURG INC.-,274200-4,LE
LE CHAT BABOU HOLDINGS INC.,427033-9,LE
LE CAFE HOT MANAGEMENT INC.,277681-2,LE
LE CHIC IMPORT &amp; EXPORT INC.-,021691-7,LE
SUR LE POUCE CONCESSIONS LTEE,060396-1,LE
LE GROUPE DESARC (CONSULTANTS) INC.,164796-2,LE
D&Eacute;VELOPPEMENTS DOMAINE LE TRIOMPHE INC.,420022-5,LE
GESTION G. LE D&Ucirc; INC.,454345-9,LE
GROUPE LE MAITRE EVALUATEUR LTEE,232476-8,LE
(STEAK LE FILM) PRODUCTIONS INC.,648772-6,LE
GESTION LE SAINT-GR&Eacute;GOIRE INC.,371750-0,LE
Gestion Le Red Tiger Inc.,1184212-9,LE
RESTAURANT LE GOURMET SHISHKABOB INC.,028005-4,LE
RESTAURANT LE PETIT PAGE INC.,137178-9,LE
RESTAURANT LE PARIS TOKYO INC.,191426-0,LE
LE PETIT QUEBEC MANAGEMENT INC.,342136-8,LE
3350 LE CORBUSIER HOLDINGS INC. -,242539-4,LE
LE BARON MAIL ORDER INC.,370261-8,LE
LE MANOIR TENNIS CLUB INC.,082190-0,LE
MANOIR LE MOYNE DEVELOPMENTS INC.,097733-1,LE
LE DIRECTOIRE FASHIONS (GALLERY) INC.,212973-6,LE
LE DOME ROLLER RINKS LTD.,024643-3,LE
Le FlightClub Drone Services inc.,1706300-8,LE
LE TUXX FORMAL WEAR INC.,290071-8,LE
CENTRE DE BEAUTE LE PARFUMIER INC.,252621-2,LE
PRODUITS DE CHARBON LE CHARBONHEUR INC.,163615-4,LE
LE CLEF CONSULTANTS EN CONSTRUCTION INC.,365189-4,LE
LES CONTENEURS YVES LE MOIGNAN INC.,157889-8,LE
GESTION DES IMMEUBLES LE SOMMET INC.,245433-5,LE
LE BARON OUTDOOR PRODUCTS LTD. -,027452-6,LE
LE ZOO CLOTHING CO. INC.,210396-6,LE
Le Plateau Wind Power 2020 Inc.,1248574-5,LE
Antoine Le Bihan Soci&eacute;t&eacute; Professionnelle Inc.,1742942-8,LE
VICTOR S. LE BLANC &amp; ASSOCIATES INC.,072872-1,LE
CHEMINEES RICHARD LE DROFF (CANADA) LTEE,014542-4,LE
GESTION LE FAUBOURG STE-CATHERINE INC.,200375-9,LE
CLUB SOCIAL SELECT LE PARTICULIER! INC.,222045-8,LE
LE COFFRET JEWELLERY SAKO &amp; PAUL INC. -,081552-7,LE
DISTRIBUTION LE ROI DU PNEU INC.,1701623-9,LE
LE VOLANT RACING DRIVING SCHOOL LTD.,124171-1,LE
PRODUCTIONS RP (SHOE LE FILM) INC.,432531-1,LE
PRODUCTIONS RP (MAGIQUE LE FILM) INC.,679620-6,LE
Le Plateau Wind Power GP Inc.,1100278-3,LE
CORPORATION DES JEUX DE SOCI&Eacute;T&Eacute; LE GOLF,303599-9,LE
LE MOYNE - ST-PIERRE INVESTMENTS INC.,225415-8,LE
LE BARON OUTDOOR PRODUCTS (DUNDAS) INC.,255313-9,LE
LE BARON OUTDOOR PRODUCTS (TORONTO) INC.,305926-0,LE
LE MAYKUP-DE NIELLE DISTRIBUTORS CANADA INC.,271988-6,LE
CLUB SOCIAL LE POLO DE MONTREAL INC.,041687-8,LE
LA SOCI&Eacute;T&Eacute; IMMOBILI&Egrave;RE PIERRE LE GARDEUR INC.,234552-8,LE
VILLAGE LE STUDIO &amp; SPA MORIN HEIGHTS INC.,664537-2,LE
LES PRODUITS D&#39;ACIER V. LE DOUX LTEE,012662-4,LE
LE NORDAIS PUBLISHING U.S.A. INC.-,204370-0,LE
IVRY SUR LE LAC BUSINESS SERVICES INC.,717459-4,LE
LES INDUSTRIES DECORATIVES U.D. &quot;LE CONCEPT&quot; INC.,129083-5,LE
LE CLUB LE NAUTILE INC.,286171-2,LE
LE DOMAINE LE MAGINHU LT&Eacute;E,233735-5,LE
LE GROUPE LE-ROC INC.,009950-3,LE
LE GROUPE LE MATCH INC.,221721-0,LE
LE RESTAURANT LE PHANAR INC.,069544-1,LE
LE MANUFACTURE LE TRAMPOLINISTE INC.,128112-7,LE
LE RESTAURANT LE PISTOU LTEE,039540-4,LE
LE RANCH LE QUEBECOIS LTEE,073503-5,LE
Le 7006,1659982-6,LE
Le A,1108909-9,LE
Le Monast&egrave;re,998100-4,LE
LE RESTAURANT LE GEANT (1979) INC.,006388-6,LE
LE LE CAFE AND RESTAURANT LIMITED,679472-6,LE
LE BISTRO LE PLUS MOCHE INC.,175797-1,LE
LE TUYAUTEUR ET LE BOUCANIER LTEE.,005303-1,LE
LE RESTAURANT LE PETIT BOURGEOIS INC.,185552-2,LE
LE RESTAURANT LE &quot;MAIN&quot; CHINOIS INC.,263203-9,LE
LE CONDOMINIUM LE PRESQU&#39;ILE INC.,114744-7,LE
LE PAS J.R. BRAULT HOLDING COMPANY INC.,183231-0,LE
