name,num,prefix
XG2 Information Consultants Inc.,635125-5,XG
XG COMMUNICATIONS LTD.,398924-1,XG
XG Industry Inc.,612273-6,XG
XG LINK INC.,997009-6,XG
Joeson XG Inc.,1661456-6,XG
xG Soccer Ltd.,1517833-9,XG
XH STUDIO INC.,1466217-2,XH
XH Reno Ltd.,1313674-4,XH
XH Inclusive Embrace Institute,1732078-7,XH
MJ&amp;XH holding inc.,1579203-7,XH
XH HOMING &amp; TRADING LTD.,1212693-1,XH
EPSILON XI CORPORATION -,370353-3,XI
FU XI FILMS INC.,393371-7,XI
KMH XI Holdings Inc.,1363681-0,XI
KMH XI Holdings Inc.,940529-1,XI
Productions KOTV XI inc.,1588539-6,XI
GALAFILM PRODUCTIONS (XI) INC.,624204-9,XI
LES PROCUCTIONS TOONCAN (XI) INC.,397179-1,XI
LES PRODUCTIONS ESPACE VERT (XI) INC.,420345-3,XI
ALL DYNAMIC FUNDS-XI LTD.,224281-8,XI
"Commandit&eacute; Elev XI Apex, Inc.",1581752-8,XI
HORN RIMS XI PRODUCTIONS INC.,638379-3,XI
Elev XI Realty Partnership Inc.,1595893-8,XI
LES PRODUCTIONS DE FILMS ALLEGRO XI INC.,349400-4,XI
METCALFE &amp; MANSFIELD ALTERNATIVE INVESTMENTS XI CORP.,691139-1,XI
Elev XI Realty Partnership GP Inc.,1595895-4,XI
MONTEBELLO EGYPTIAN BLOODSTOCK INVESTMENTS XI INC.,316044-1,XI
5XI INC.,353033-7,XI
XI-ART INC.,643571-8,XI
Chic XI Ltd.,1013313-2,XI
XI DIGITAL CORP.,751247-3,XI
MOVIECORP XI INC.,143223-1,XI
XI International Inc.,1637745-9,XI
PEEPS XI LIMITED,1334363-4,XI
22 Minutes XI Incorporated,605660-1,XI
ZONE3-XI INC.,410970-8,XI
ZONE3-XI INC.,948367-5,XI
Xi3 Worldwide Corporation,1172140-2,XI
WOODSTOCK XI CRICKET CLUB,1768399-5,XI
Kathmandu XI Youth Club,1769538-1,XI
Xi Complexity Consulting Inc.,1006156-5,XI
DONG-XI TRADING LIMITED,041163-9,XI
DONG XI GARDEN SOCIETY,219286-1,XI
FIRECORP XI PRODUCTIONS INC.,374157-5,XI
GASPA VID&Eacute;O XI INC.,1591622-4,XI
IMH GP XI LTD.,861559-4,XI
XI HOUSING SOLUTION INC.,1347673-1,XI
PRODUCTIONS J XI INC.,424083-9,XI
Lab XI Research Inc.,1122119-1,XI
Kings XI Logistics Inc.,1468179-7,XI
Xi Tang Malatang Inc.,1488257-1,XI
XI-LAN Investment Inc.,1582699-3,XI
LONG XI INTERNATIONAL LTD.,772410-1,XI
SCREENVENTURES XI PRODUCTIONS LTD.,300774-0,XI
Olympic Motors (AB) XI Corporation,1417451-8,XI
WINDOW OF XI AN INC.,845727-1,XI
XI AN Tea Chat Inc.,1485250-8,XI
Xi&#39;an Famous Foods Corp.,1521147-6,XI
ATTRACTION IMAGES PRODUCTIONS XI INC.,1005339-2,XI
Canada Dominion Resources XI Corporation,604503-1,XI
Saw XI Productions Canada Inc.,1557330-1,XI
Olympic Motors (WC) XI Corporation,1678724-0,XI
Olympic Motors (SK) XI Corporation,1678744-4,XI
Nubia.Xi FRX &amp; Crypto Ltd.,1304131-0,XI
STARTING XI PLAYER MANAGEMENT INCORPORATED,1068805-3,XI
Alpha Phi Xi House Corporation Board,1103494-4,XI
PLENARY AMERICAS (CANADA) XI GP INC.,1773826-9,XI
Titans XI Arts and Sports Club,1403205-5,XI
C. Good Times Realty XI Inc.,402730-2,XI
THE SIGMA XI FUND OF CANADA,059630-2,XI
XI World Congress on Human Reproduction,394002-1,XI
LES HABITATIONS LUC MAURICE XI INC.,656274-4,XI
SHANGHAI PROF. XI&#39;S ACUPUNCTURE &amp; PHYSIOTHERAPY CENTRE INC.,307616-4,XI
Canada Xi&#39;an Entrepreneurs Chamber of Commerce,984883-5,XI
Xi&#39;an Jiaotong University Alumni Association of Toronto,943170-5,XI
SHAN XI LAO CHEN CU MATURE VINEGAR LTD.,770657-0,XI
Xi&#39;an International Studies University Alumni Association of Canada,1575441-1,XI
XI&#39;AN UNIVERSITY OF ARCHITECTURE AND TECHNOLOGY ALUMNI ASSOCIATION OF CANADA,924516-2,XI
XJ Vaping Corp.,1654262-0,XJ
XJ DESIGN INC.,414055-9,XJ
XJ Partners Inc.,392687-7,XJ
XJ9168 TRANSPORT LTD.,855852-3,XJ
XJ Capital Management Inc.,1283888-5,XJ
XJ SYSTEM CONSULTING Inc.,898640-1,XJ
XJ2C Industry Corporation,1486302-0,XJ
3XJ Digital Solutions Inc.,607420-1,XJ
Jason XJ Consulting Services Corporation,661593-7,XJ
Horizon XK Inc.,1516387-1,XK
XK INTERNATIONAL EMPLOYMENT LTD.,1146659-3,XK
XK Technology Services Inc.,1779271-9,XK
PAIEMENTS XL INC.,1031646-6,XL
PORTES XL LT&Eacute;E,234250-2,XL
LA FINANCIERE XL LTEE,246562-1,XL
Logiciels Comptables XL inc.,903902-3,XL
VIRAL DEFENDER XL LTD.,437167-4,XL
XL-ID SOLUTIONS INC.,822115-4,XL
XL Event Rentals &amp; Sales Inc.,1693521-4,XL
XL9 CORP.,867323-3,XL
Gestion XL inc.,1242617-0,XL
XL Hauling inc.,1634581-6,XL
Opti XL Inc.,654737-1,XL
RECRUT XL INC.,784398-4,XL
INimus XL INC.,804198-9,XL
XL NUTRITION INC.,844967-8,XL
XL Stone Inc.,863543-9,XL
PHARMA XL INC.,916736-6,XL
XL Warehousing Inc.,978851-4,XL
XL STAGING INC.,984869-0,XL
XL Magnis Inc.,1432459-5,XL
XL-Rx Incorporated,1423008-6,XL
XL Ingredients Ltd.,1094855-1,XL
XL SPEED Ltd.,1265357-5,XL
10XL Capital Inc.,1244910-2,XL
2XL Management Inc.,775649-6,XL
XL 2000 RODAC INC.,879564-9,XL
4XL Distribution Inc.,620402-3,XL
XL4IT Corp.,837513-5,XL
NextGen XL Accountants Inc.,1641542-3,XL
XL Services Canada Ltd.,162981-6,XL
ORGANIC XL CANADA LTD.,386196-1,XL
XL SURFACES CANADA INC.,391100-4,XL
XL RESULTS CANADA INC.,444867-7,XL
XL LINKED CANADA INC.,982540-1,XL
XL Capital Group Inc.,1553970-6,XL
Client Whisperer XL Inc.,1408529-9,XL
XL Dog Shop Inc.,1465565-6,XL
XL Music Education Inc.,1152068-7,XL
XL Excelent International Inc.,682113-8,XL
XL Financial Partners Inc.,631237-3,XL
LY&amp;XL FINANCIAL INC.,918230-6,XL
XL Future Holdings Inc.,1288858-1,XL
XL GLOBAL GROUP Incorporated,909921-2,XL
XL Global Supply Inc.,1550992-1,XL
XL TRON LAB INC.,177916-8,XL
Promotions Xl  Montr&eacute;al inc.,603904-9,XL
STARTUPS XL VENTURES INC.,795253-8,XL
SCREENVENTURES XL PRODUCTIONS LTD.,348034-8,XL
The XL Tee Ltd.,1767660-3,XL
2XL2XT Inc.,1292812-4,XL
XL3D.COM INC.,066479-1,XL
R3 XL Capital Inc.,880959-3,XL
XL Accounting &amp; Tax Services Inc.,1740824-2,XL
xL Architecture &amp; Modular Design Ltd.,1056604-7,XL
I.XL BRICK SUPPLIES LTD.,216980-1,XL
XL Wolf Luxe CCXV INC.,1739021-1,XL
XL Immigration Consulting Services Inc.,1062077-7,XL
XL RENOVATIONS D.T. INC.,1093716-9,XL
XL Double-Double Investments Ltd.,1057237-3,XL
XL OUTER WORLDS PROJECT LTD.,1061364-9,XL
Bry XL Global Business Enterprises inc.,1738750-4,XL
XL Design and 3D Studio INC.,856245-8,XL
XL to M Let&#39;s do this Inc.,1638394-7,XL
3xM Debt Holdings Inc.,1385266-1,XM
XM BY-PASS SERVICES ET PI&Egrave;CES MINI&Egrave;RES INC.,441983-9,XM
Evolution XM Inc.,1009297-5,XM
GETRAC XM INC.,265483-1,XM
XM INSTRUMENTS LIMITED,1339500-6,XM
2XM ARCHITECTURE INC.,364016-7,XM
CaS4XM Inc.,929427-9,XM
AUCTION XM CANADA INC.,995095-8,XM
Sirius XM Canada Inc.,793564-1,XM
XM IT CONSULTING LTD.,1159409-5,XM
MMG Group XM Ltd.,1544810-7,XM
INTERNET MEDIA XM INC.,293220-2,XM
XM TECH LAB Inc.,1570018-3,XM
XM2 Canada Group Inc.,1770316-3,XM
XM EXPORT-IMPORT CANADA INC.,321632-2,XM
XN FINANCIAL SERVICES ( CANADA) INC.,394003-9,XN
XN FINANCIAL SERVICES (CANADA) INC.,437549-1,XN
XN FINANCIAL SERVICES (CANADA) INC.,448155-1,XN
XN RISK INSURANCE SERVICES (CANADA) INC.,608152-5,XN
XN Logic Corporation,802221-6,XN
DN&amp;XN Limited,1607374-3,XN
XN-TELFER INC.,719367-0,XN
COMMANDIT&Eacute; XO MARITIME INC.,1010027-7,XO
FIN-XO valeurs mobili&egrave;res inc.,243662-1,XO
"xo, Babs Inc.",1688146-7,XO
XO capital corporation,1257908-1,XO
XO GROUP INC.,1150720-6,XO
XO SIMULATION INC.,382698-8,XO
XO Secure Inc.,393580-9,XO
XO VIVIDA INC.,953735-0,XO
XO Vapors Inc.,967785-2,XO
"Stamped, XO Inc.",1211825-4,XO
PROJECT XO INC.,1236951-6,XO
Veer XO INC.,1294468-5,XO
XO-NESIA INC.,1312033-3,XO
Zoic xo Inc.,1411498-1,XO
XO Miami Inc.,1738368-1,XO
Oysters XO Incorporated,926519-8,XO
XO Communications Canada Inc.,369057-1,XO
QUEST XO CHOCOLATE Inc.,1120255-3,XO
XO COFFEE IMPORTERS INC.,850668-0,XO
Se Xo Design Inc.,1282518-0,XO
Gestion XO Tulum Inc.,1605349-1,XO
Groupe immobilier XO Inc.,1316511-6,XO
XO PIXEL MEDIA INC.,1011688-2,XO
XO Multim&eacute;dia Marketing Inc.,393581-7,XO
XO Live Team Inc.,1211982-0,XO
Love Joan XO Incorporated,1735900-4,XO
XO STONE SURFACES LTD.,1227299-7,XO
Topshelf Barbers Xo &amp; Co. Limited,1112321-1,XO
XO Communications Canada Management Inc.,366431-7,XO
"Xo, The Lush Life Corp.",1095434-9,XO
Xo Tip Toe Ox Nails Beautique Ltd.,923970-7,XO
CANAL XP SERVICES INC.,828694-9,XP
XP Coach Experience Inc.,1193530-5,XP
XP WORLD IMMIGRATION &amp; LEGAL SERVICES INC.,378353-7,XP
XP Association,1703388-5,XP
Active XP Inc.,1695283-6,XP
XP Collective Inc.,1320539-8,XP
XP CONSULTING INC.,617205-9,XP
D&Eacute;MOLITION XP INC.,866302-5,XP
XP Eats Inc.,1533813-1,XP
XP ELECTRICAL LTD.,789213-6,XP
XP Fantasy Inc.,1222471-2,XP
XP Gaming Inc.,1437251-4,XP
XP GARMENT INC.,1636545-1,XP
I-TOR XP,1100848-0,XP
KANDA XP INC.,821109-4,XP
Tsunami XP Inc.,1181126-6,XP
XP Tutor Inc.,1684741-2,XP
Prestige XP Incorporated,1749608-7,XP
XP MECHANICAL LTD.,718027-6,XP
Xp2 TELECOM INC.,400675-5,XP
Xp2 Technologies Inc.,432122-7,XP
3XP Global Inc.,1186870-5,XP
Plus 5 XP Corporation,1083756-3,XP
AMMA XP SERVICES INC.,693616-4,XP
XP BUILDER LTD. CO.,689885-8,XP
XP Direct.ca Ltd.,857470-7,XP
City XP Creative Inc.,1751805-6,XP
Double XP CREATIVE Inc.,1060261-2,XP
XP REALTY DEVELOPMENT LTD.,727499-8,XP
Source XP Technologies Inc.,1117386-3,XP
Nuvem XP Partners Inc.,1529206-9,XP
Nano Silver XP Incorporated,1248599-1,XP
"XP3 INTEGRATED SYSTEMS, INC.",372219-8,XP
the xp international services incorporated,639883-9,XP
XQ Star Health CORP.,661809-0,XQ
Piece by Piece XR Development Inc.,1203900-1,XR
MOVE37XR,1556790-4,XR
AmpleSpace XR Inc.,1514248-2,XR
XR Auto Inc.,1527327-7,XR
RAMBL XR FOUNDATION,1570452-9,XR
VECTOR XR INC.,820112-9,XR
XR Projects Inc.,1239780-3,XR
Nomad XR Incorporated,1202695-3,XR
STRADA XR LIMITED,1447482-1,XR
XR Medical Ltd.,1273362-5,XR
XR PUBLISHING LTD.,1538106-1,XR
XR Advertising Alliance Inc.,1111911-7,XR
XR Cloud Technologies INC.,1103950-4,XR
Collaborative Edge XR Corporation,1059446-6,XR
XR Gaming Zone inc.,1563180-7,XR
XR Global E-Market Corp.,1617439-6,XR
K.S. Patel XR Foundation,1703355-9,XR
Hari XR VR Studio Inc.,1746564-5,XR
XR QUANTITATIVE HOLDING TECHNOLOGIES INC.,718069-1,XR
XS INVENTORIES UNLIMITED INC.,065810-3,XS
XS CENTRAL OFFICE SUPPLIES INC.,310496-6,XS
XS Biosciences Corporation,1006320-7,XS
XS consulting inc.,1307656-3,XS
XS Promotions Inc.,405298-6,XS
XS Pipelines Ltd.,660271-1,XS
XS ADEL CONSULTING INC.,1023012-0,XS
XS Asset Management Inc.,1197526-9,XS
The XS Group inc.,1381384-3,XS
ALPHA-FIRE XT INC.,408204-4,XT
Anchor Orthopedics XT Inc.,455430-2,XT
XT &amp; ALLY Ltd.,1223201-4,XT
Customer XT Limited,1084509-4,XT
XT Payments Inc.,1034685-3,XT
XT Internation Ltd.,972683-7,XT
D3xt Corporation,983600-4,XT
UpN3xt Organization,1343785-0,XT
Chemco-XT Industries Inc.,629888-5,XT
Cloud XT Consulting Ltd.,1357631-1,XT
XT ENERGY GROUP LTD.,856594-5,XT
2XL2XT Inc.,1292812-4,XT
UPN6XT Media Inc.,1243371-1,XT
XU INTERNATIONAL LTD.,112617-2,XU
12XU Inc.,1237809-4,XU
XU BROTHERS CORP.,856869-3,XU
Xu Immigration Inc.,1399077-0,XU
PLANET XU INC.,918061-3,XU
Samra &amp; Xu Incorporated,1054033-1,XU
XU&#39;S BLUE BAKERY INC.,985345-6,XU
XU.WENJUN CONSULTING INC.,963555-6,XU
Zhiling Xu holding Corp.,1746468-1,XU
Perkins Xu Design Inc.,1289405-0,XU
XU XIANGPING HOLDING INC.,1364075-2,XU
Xu Wu International Inc.,1760576-5,XU
XU MEDIA PRODUCTIONS Incorporated,1269348-8,XU
Susan Xu Immigration Consulting Inc.,1618666-1,XU
SPENCER XU FINANCIAL SERVICES INC.,924482-4,XU
GOLDEN STAR XU FORTUNE INC.,823052-8,XU
Scott Xu Immigration Services Ltd.,1714586-1,XU
Xu Tao Tower Li Inc.,1564128-4,XU
Litao Xu International Trade Ltd.,1765748-0,XU
Chinese National Musician Xu Ruhui Foundation,754733-1,XU
Francisca Xu Personal Real Estate Corporation,952803-2,XU
Xu Jiang Professional Real Estate Corporation,1596667-1,XU
XU ZULI CENTER FOR CULTURE AND ARTS,1050958-2,XU
DR. JIA WEN XU DENTISTRY PROFESSIONAL CORPORATION,759142-0,XU
GALAFILM PRODUCTIONS (XV) INC.,678271-0,XV
Les Productions Tooncan (XV) Inc.,407172-7,XV
SERVICES DE PRODUCTION MIPA XV INC.,922670-2,XV
MONTEBELLO EGYPTIAN BLOODSTOCK INVESTMENTS XV INC.,317271-6,XV
THE XV OLYMPIC WINTER GAMES ORGANIZING COMMITTEE,130293-1,XV
Peak XV Corporation,348345-2,XV
Liquidation XV Inc.,1400978-9,XV
ZONE3-XV INC.,636134-0,XV
ZONE3-XV INC.,1046372-8,XV
CANAFUND (EFC XV) INC.,760365-7,XV
XV FUTURE HOLDINGS INC.,955915-9,XV
IMH GP XV LTD.,986439-3,XV
TVA INTERNATIONAL XV INC.,363855-3,XV
Productions J XV Inc.,1489650-5,XV
SCREENVENTURES XV PRODUCTIONS LTD.,317494-8,XV
ALL DYNAMIC FUNDS-XV LTD.,291145-1,XV
ATTRACTION IMAGES PRODUCTIONS XV INC.,1089601-2,XV
First XV Publishing Canada Ltd.,175945-1,XV
INNVEST HOTELS GP XV LTD.,733598-9,XV
InnVest Hotels GP XV Ltd.,750204-4,XV
C. Good Times Realty XV Inc.,405716-3,XV
XX CENTURY ART LTD. -,099415-4,XX
LES PRODUCTIONS TOONCAN (XX) INC.,414316-7,XX
SERVICES DE PRODUCTION MIPA XX INC.,1332400-1,XX
XX Haven,1126179-7,XX
XX47 Limited,1499073-1,XX
51XX Inc.,1088911-3,XX
MOVIECORP XX INC.,197928-1,XX
XX5 Trans Ltd.,1219760-0,XX
C. XX. CO. LTD.,038372-4,XX
CANADA XX EXCHANGE LIMITED,1289185-9,XX
CLONE XX GENETICS INCORPORATED,1331903-2,XX
IMH GP XX Ltd.,1172032-5,XX
XX Panda House Inc.,1036223-9,XX
BOUTIQUE corso XX SETTEMBRE INC.,163114-4,XX
21 st (twenty first) Century Packaging Inc.,334511-4,XX
CARTESIEN XY INC.,173867-4,XY
XY Commerce Inc.,1331738-2,XY
XY ESTATES INC.,1036338-3,XY
XY Geotech Inc.,931402-4,XY
XY ROCCAD INC.,342856-7,XY
XY VISION INC.,948714-0,XY
XY Space Inc.,1528774-0,XY
MrEp0xy Inc.,1637461-1,XY
XY2PI Inc.,886063-7,XY
XY4 Capital Corp.,1168376-4,XY
XY-NET.COM Corp.,376246-7,XY
XY Immigration Consulting Ltd.,1037152-1,XY
XY Financial Holding Inc.,1507890-3,XY
Xy Intelligent Technologies Inc.,1143555-8,XY
XY MACHINERY SERVICE INC.,1727559-5,XY
BIO2XY CANADA INC.,304956-6,XY
s3xy Rentals Inc.,1709976-2,XY
XY REAL ESTATE MANAGEMENT INC.,1159359-5,XY
XY HUANG&#39;S APOLLO IMMIGRATION CONSULTING CO. LTD.,1391208-6,XY
PENINSULA XZ CANADA INC.,984559-3,XZ
XZ FINANCIAL INC.,872301-0,XZ
XZ CONSTRUCTION &amp; RENOVATION LTD.,1141516-6,XZ
1XZ Drae Sparkz Productz Inc.,1399912-2,XZ
