name,num,prefix
GESTION SB360 INC.,1245685-1,SB
SB4X INC.,802996-2,SB
SB 5061 Logistics Inc.,1318869-8,SB
SB59 Sports Inc.,807647-2,SB
SB CERTIFIED ACCOUNTANTS INC.,784984-2,SB
SB GLOBE ALLIANCE CORP.,394765-3,SB
ANU SB CANADA INC.,703630-2,SB
SB Ventures &amp; Associates Inc.,1307494-3,SB
SB Aviation Solutions Inc.,778299-3,SB
EXCELLENCE AVIATION SB INC.,1678037-7,SB
SB Constructions &amp; Builders Inc.,1774087-5,SB
SB SALES CANADA INC.,1042178-2,SB
CLIMAT-CONTROL SB INC.,289418-1,SB
SB D&amp;CO Inc.,932422-4,SB
SB COMPLIANCE SOLUTIONS INC.,1722469-9,SB
Groupe Conseils SB INC.,671396-3,SB
SB-KARAS CONSTRUCTIONS INC.,922037-2,SB
SB Geologic Consulting Ltd.,1248818-3,SB
SB Convenience Store Ltd.,984624-7,SB
SB Doggie Daycare Inc.,1018835-2,SB
SB NORTHLAND DECOR LTD.,403134-2,SB
SB Global Enterprises Ltd.,1548191-1,SB
SB FLASHBACK STUDIOS INC.,1685412-5,SB
GDAR SB HOLDINGS Inc.,895390-2,SB
Gestion SB Management Inc.,1441592-2,SB
GESTION STRAT&Eacute;GIQUE SB INC.,1743566-5,SB
SB Group Holdings Inc.,789094-0,SB
SB Interior Group Inc.,1233313-9,SB
SB PROJECT SOLUTION INC.,404137-2,SB
W?SB Media Inc.,449046-1,SB
Plomberie Vision SB Inc.,677680-9,SB
SB SINGH LOGISTICS INC.,1155265-1,SB
SB WORLD VENTURES Inc.,1354179-7,SB
SB Naushera Logistics Inc.,1388805-3,SB
"IT Konsult SB, INC.",1398275-1,SB
SB Prime Logistics Inc.,1676984-5,SB
SB SUPPER SHOP INC.,1769083-5,SB
SB Media Solutions Inc.,1770557-3,SB
SB Legal Realty Limited,1503596-1,SB
SB NAUSHERA MILLS LTD.,1480487-2,SB
SB17 Investment Holdings Inc.,908863-6,SB
SB7 GTA ROOFING INC.,1664674-3,SB
SB HVAC AND RENOVATION CORPORATION,1475431-0,SB
SB Marketing and Consulting Inc.,1527235-1,SB
SB PERFORMANCE AND SERVICE INC.,1643667-6,SB
SB SMALL BUSINESS DEVELOPMENTS INC.,005039-3,SB
SB Centre for Security Governance,813379-4,SB
SB. PROFESSIONAL CLEANING SERVICES INC.,1601085-7,SB
LES DISTRIBUTRICES LT.SB INC.,913010-1,SB
Written Support Ecrit SB Foundation,1235882-4,SB
SB Express Overseas Partners Inc.,1101038-7,SB
SB SECURITY GOVERNANCE GROUP LIMITED,816535-1,SB
Red Marrow SB Productions Inc.,1148909-7,SB
SB TRUCK &amp; TRAILER SALES LTD.,1380796-7,SB
SB NORTH YORK PAINTING LTD.,1449867-4,SB
SB17 No. 16 Holdings Ltd.,338026-2,SB
SB17 No. 29 Holdings Ltd.,336692-8,SB
SB17 No. 4 Holdings Ltd.,338025-4,SB
SB17 No. 17 Holdings Ltd.,338027-1,SB
SB17 No. 18 Holdings Ltd.,338028-9,SB
SB17 No. 23 Holdings Ltd.,338034-3,SB
SB17 No. 35 Holdings Ltd.,338037-8,SB
SB17 No. 42 Holdings Ltd.,434075-2,SB
SB17 No. 44 Holdings Ltd.,437968-3,SB
P3SB2 TRT Ltd.,1326004-6,SB
P3SB6 TRT Ltd.,1761687-2,SB
SB Technology and Management Solutions Inc.,1294965-2,SB
SB HEART AND SOUL THERAPY INC.,1636561-2,SB
SOCIETE DE GESTION CL + SB LTEE,108730-4,SB
SB - TOMASSINI MATERIAUX DE CONSTRUCTION INC.,269044-6,SB
Consultants SB V.I.P. inc.,428088-1,SB
P3SB2 General Partner Ltd.,1325999-4,SB
CIIC P3SB2 Holdings Ltd.,1326618-4,SB
P3SB6 General Partner Ltd.,1761640-6,SB
CIIC P3SB6 Holdings Ltd.,1761677-5,SB
INSTITUT DE MANNEQUINS TOP MODEL SB INC.,357881-0,SB
Bird Capital P3SB6 Holdings Inc.,1762018-7,SB
SC COLLEGE LIMITED,924486-7,SC
Optima SC Inc.,618305-1,SC
SC COFFEE CANADA INC.,1245670-2,SC
Groupe Holding SC Inc.,1554397-5,SC
SC Leasing Solutions Inc.,899254-1,SC
LE QUAI A HOMARDS SC INC-,088359-0,SC
CYBER SC IT SECURITY INC.,1703359-1,SC
HANDEL PRODUCTIONS (SC2) INC.,705178-6,SC
CANADIAN HYDROGEN SAFETY CENTRE (CH2SC),1687274-3,SC
SC x SC INC.,1154549-3,SC
A2SC - ADVANCED ACCESS SOLUTIONS CORPORATION,311346-9,SC
2SC LIMITED,1327991-0,SC
SC 360 INC.,1008638-0,SC
SC 360 INC.,630270-0,SC
SC 360 INC.,938919-9,SC
SC 360 INC.,1154533-7,SC
ACCEINFO SC INC.,929036-2,SC
SC Administration Inc.,1060275-2,SC
Aligned SC Incorporated,1527289-1,SC
SC Ancients Ltd.,1483890-4,SC
Arizona SC Inc.,1648125-6,SC
SC CAN Inc.,1235514-1,SC
Making Change SC,1218402-8,SC
SC DOBERMAN Corp.,1415257-3,SC
SC Equity Inc.,1615186-8,SC
SC EXPERT INC.,715255-8,SC
SC EXPORTPLUS INC.,134740-3,SC
SC Films Inc.,1020740-3,SC
SC FUELS INC.,646334-7,SC
GK&amp;SC INCORPORATED,1583408-2,SC
SC PRODUCTIONS INC.,333545-3,SC
PHARMA SC INC.,425732-4,SC
SC M&eacute;canica INC.,614443-8,SC
SC Squared Inc.,857755-2,SC
TransAlta (SC) Inc.,922690-7,SC
LINMAR SC INC.,1025601-3,SC
Triton Sc Inc.,1470356-1,SC
Slurpnoodle (SC) Inc.,1545178-7,SC
SC WESTCO LIMITED,777997-6,SC
Z-SC1 Corp.,817722-8,SC
SC3 Automation Incorporated,1005608-1,SC
SC 360 (Ontario) Inc.,773611-8,SC
SC 360 (GUELPH) INC.,781912-9,SC
SC 360 (MARKHAM) INC.,782682-6,SC
SC 360 (OTTAWA) INC.,786105-2,SC
SC 360 (SASKATCHEWAN) INC.,840377-5,SC
SC 360 (TELECOM) INC.,891316-1,SC
SC4 Productions Inc.,1697010-9,SC
SC528 Ecommerce Inc.,1379723-6,SC
SC Canadian Acquisition Corporation,1354256-4,SC
Toronto Blues Youth SC,1001431-1,SC
Brantford Galaxy SC Ltd.,984342-6,SC
SC Canadian Call Corporation,1354208-4,SC
SC Horizon Canada Limited,1092281-1,SC
SC Clutchey Holdings Incorporated,789986-6,SC
SC Signature Concepts Ltd.,1703095-9,SC
SC Construction Enterprises Ltd.,790570-0,SC
SC Millennial Construction Ltd.,1266912-9,SC
SC Improv Consulting Inc.,1694537-6,SC
SC Gagnon CPA Inc.,1651929-6,SC
SC SPACE &amp; DATA INC.,1102972-0,SC
SC.DBLANCHET.NET Incorpor&eacute;e,621645-5,SC
SC Digital Marketing Inc.,1418454-8,SC
SC Dream House Ltd.,1154115-3,SC
SC Electronics &amp; IoT Inc.,1235084-0,SC
SC Environmental Solutions Inc.,1160349-3,SC
SC Exchange Federative Inc.,1402222-0,SC
GESTION SC MANAGEMENT INC.,1161834-2,SC
SC&amp;P Group Incorporated,1176503-5,SC
SC Management Holding Inc.,706867-1,SC
PROVIDENCE SC HOLDING INC.,1409341-1,SC
i-kick SC Inc.,1666489-0,SC
SC INTERACTIVE VIDEO INC.,322135-1,SC
SC SRDU SERVICES INC.,368436-9,SC
SC Security Solutions Inc.,637885-4,SC
QuadReal SC Trustee Inc.,1497627-4,SC
RJ &amp; SC Ventures Inc.,1589666-5,SC
Taning LemonTea SC Inc.,1590100-6,SC
SC Tech Solutions Inc.,1632870-9,SC
SC Professional Services Inc.,1762768-8,SC
SC Metal Lasers Limited,769164-5,SC
SC TRANSPORTATION &amp; LOGISTICS LTD.,1694086-2,SC
SC Sports Management Ltd.,1523186-8,SC
SC2J Technologies Inc.,1514976-2,SC
Coast 2 Coast SC Inc.,1699950-6,SC
SC4B Holdings Corp.,1612939-1,SC
SC4 Productions (Ontario) Inc.,1686322-1,SC
SC&amp;C Capital Canada Inc.,1074367-4,SC
SC JOHNSON PROFESSIONAL CA INC.,1055875-3,SC
Sc&#39;padina international (Canada) Inc.,608965-8,SC
SC Canada Global Holdings Inc.,1258510-3,SC
SC Lawn Care Pro Inc.,1578594-4,SC
SC Custom Coat Painters Inc.,1591377-2,SC
SC SHICHEN INTERNATIONAL CONSULTING CORP.,848013-3,SC
SC Project Procurement Consulting CORP.,865607-0,SC
SC Software Services International Inc.,1311822-3,SC
SC2.0 Stepped Care Solutions Inc.,1198389-0,SC
Anne L&eacute;tourneau B.sc. Consultant inc.,970063-3,SC
MULTIVESTMENTS SECURED CAPITAL MV-SC INC.,395610-5,SC
SC  STAFFING &amp; GENERAL CONTRACTING SERVICES INC.,1516962-3,SC
SC DRAGON MOUNTAIN WINE TRADING INC.,851363-5,SC
Parents 4 Safe Communities (P4SC),884989-7,SC
92 SC Accounting Finance Business Consulting Inc.,1490562-8,SC
Gabrielle SC Immigration and Legal Services Corporation,1166358-5,SC
SC&amp;C Taking IP Practices Further Inc.,897926-0,SC
Association des Anciens  &Eacute;l&egrave;ves de l&#39;&Eacute;cole Normale de Rutovu/Lyc&eacute;e de Rutovu-section Canada (AENR/LR-sc),1313030-4,SC
SD Capital Ltd.,937453-1,SD
CAPITAL SD ALLIANCE INC.,1688257-9,SD
SD BLACK &amp; COMPAGNIE INC.,453190-6,SD
"2885-SD NATIONAL BROKER, LEASE &amp; FLEET CO. LTD.",177330-5,SD
Boralex DS Inc.,1594072-9,SD
SD 14961472 INC.,1574432-6,SD
SD21 Inc.,1699165-3,SD
SD73 Incorporated,815138-5,SD
AD-SD Inc.,1363151-6,SD
Alarme sd inc.,1063657-6,SD
SD ANALYTICS INC.,1051659-7,SD
SD Assets Inc.,941917-9,SD
SD Bakers Limited,732778-1,SD
SD Blaze Inc.,1614252-4,SD
SD Collectibles Ltd.,1283549-5,SD
SD Contractor Inc.,1241363-9,SD
SD Data Inc.,1769008-8,SD
SD Education Inc.,1346590-0,SD
SD ELEMENTS INC.,763061-1,SD
SD Estates Inc.,942068-1,SD
SD Finance Inc.,1541908-5,SD
Gestion SD Inc.,1177387-9,SD
SD GRAINS INC.,981549-0,SD
SD IDEAS INC.,1054496-5,SD
SD LOGIK INC.,681005-5,SD
SD Payrolling Inc.,728352-1,SD
SD MINES INC.,1062964-2,SD
Matisa SD Inc.,1280079-9,SD
SD INNOVATION INC.,1340939-2,SD
SD TECH INC.,1386321-2,SD
SD Unicorns Inc.,1406372-4,SD
SD INCORP INC.,1451161-1,SD
SD PRINT Ltd.,912706-2,SD
Gestion SD 2 Inc.,342468-5,SD
ACTUAL SD SOLUTIONS INC.,1216986-0,SD
SD Capital Analytics Inc.,1287104-1,SD
SD Stitchers &amp; Boutique Inc.,1251692-6,SD
SD &amp; MJS Boutique Inc.,1746204-2,SD
SD Transport &amp; Brokerage Inc.,1328133-7,SD
SD CARBONS DIAMOND LTD.,1554419-0,SD
SD International Commerce Inc.,1769139-4,SD
SD Technology &amp; Consultancy Inc.,1494647-2,SD
SD&amp;DK Consulting Inc.,703193-9,SD
SD NUNES CONSULTING INC.,905148-1,SD
SD Corelogic Consulting Inc.,1739331-8,SD
Silver Enterprise SD Corp.,1465810-8,SD
SD Counter Top Ltd.,1650012-9,SD
SD Custom Kitchens Inc.,1217626-2,SD
SD &amp; Deol Trucking Inc.,1346817-8,SD
SD Film Productions Inc.,1417107-1,SD
Foundation SD Productions Inc.,1135134-6,SD
SD TRAINING GROUP INC.,1335417-2,SD
SD Insight Group Inc.,1608323-4,SD
SD Media Holdings Inc.,699807-1,SD
SD Premium Holdings Inc.,1067304-8,SD
SD HOME RENOVATIONS INC.,1352775-1,SD
SD Khangura Transport Inc.,1366597-6,SD
Zen Invest SD INC.,731755-7,SD
"SD Pereira, RMT Inc.",814209-2,SD
VICE PRODUCTIONS (SD) INC.,1029535-3,SD
SD INTERGLOBE TRADE INC.,1041837-4,SD
SD WEB SOLUTIONS INC.,1118981-6,SD
SD Reno Projects Inc.,1226394-7,SD
Podium SD Logistique Inc.,1451687-7,SD
SD TRUCKING KINGS INC.,1515432-4,SD
SD &amp; PW Ventures Inc.,1607725-1,SD
SD REALTY POST INC.,1607904-1,SD
SD SUPPORT SERVICES INC.,1633854-2,SD
SD2 Consulting Services Inc.,1277344-9,SD
SD Healthcare Professional Agency Inc.,1489507-0,SD
Les Solutions SD Alliance Inc.,1078673-0,SD
SD Palmer and Associates Inc.,990431-0,SD
SD Management and Consulting Inc.,1430636-8,SD
ASPHALTAGE &Eacute;VOLUTION SD ASPHALTING INC.,1634115-2,SD
Shine By SD Cosmetics Inc.,1429769-5,SD
CMSD CAPTURE MANAGEMENT SD INC.,928663-2,SD
SD Car &amp; Truck Sales Inc.,869838-4,SD
CROWN SD LEARNING CENTRE LTD.,1213087-4,SD
SD Chiro Radiology Consultant Inc.,1373580-0,SD
SD GENEST M.D. INC.,1462751-2,SD
SD Royal Tents &amp; Decor Ltd.,1341588-1,SD
SD Royal Event Planner Ltd.,1339946-0,SD
SD Fixed Ops Solutions Inc.,1170055-3,SD
SD TASK TOWING FORCE LTD.,1231012-1,SD
Foundation SD Quebec Productions Inc.,1155658-4,SD
SD Millwright and Consulting Services LTD.,734335-3,SD
SD Trading and Delivery Services Inc.,1395166-9,SD
SD Diamond cutting and coring Inc.,1759940-4,SD
SD&amp;G General Business Services Ltd.,1686727-8,SD
SD&amp;T TECH SOLUTIONS CANADA INC.,1045285-8,SD
The Friends of SD&amp;G Soccer,446165-7,SD
QR SD PBR Holdings GP Inc.,1554181-6,SD
SD Ranger Wealth And Insurance Solutions Inc.,1772227-3,SD
Productions SE inc.,946905-2,SE
SE INDUSTRIAL CONDOS INC.,1175971-0,SE
SE-PRO EQUIPMENT LTD.,059335-4,SE
HUI SE DEVELOPMENT TRADING LTD.,246063-7,SE
&Aacute;:SE BUILDING SYSTEMS INC.,320840-1,SE
SE CE APPAREL RETAIL INC.,753318-7,SE
SE CE APPAREL CO. LTD.,340889-2,SE
SE CE APPAREL CO. LTD.,952562-9,SE
S&Eacute;-CAR SERVICES DIVISION EST INC.,263634-4,SE
S&Eacute;-CAR SERVICES DIVISION OUEST INC.,286121-6,SE
S&Eacute;-CAR SERVICES DIVISION CENTRALE INC.,294762-5,SE
SE84 Inc.,1129682-5,SE
ATTOLLO SE INC.,928574-1,SE
SE Canada Inc.,838914-4,SE
EP&amp;SE Inc.,1099073-6,SE
SE Fitness Limited,1583529-1,SE
SE-TENANT INC.,210489-0,SE
SE REACTORS INC.,289006-2,SE
SE INDUSTRIES INC.,375612-2,SE
Se r&eacute;inventer inc.,661992-4,SE
SE Inspections Inc.,1103395-6,SE
SE Stores Inc.,1555765-8,SE
DIL SE KARAK ZUBAAN SE CHAI - KARAK CHAI INC.,1535381-5,SE
SE2-P LTD.,143667-8,SE
SE-AM Tech Inc.,601651-1,SE
IJAW SE AMALGAMATED CANADA,1424101-1,SE
SE-CAR CONSULTANTS INC.,222289-2,SE
SE-CAR CONSULTANTS INC.,365767-1,SE
Co Hoi Chia Se,1286119-4,SE
SE servicesentrepreneur.com Inc.,1420127-2,SE
SE&amp;EC CONSTRUCTION LTD.,1619214-9,SE
MO&amp;SE Professional Corporation,1018432-2,SE
Se Xo Design Inc.,1282518-0,SE
SE DIGITAL MEDIA INC.,898306-2,SE
KHANA DIL SE INC.,874897-7,SE
Dil Se Entertainment Ltd.,1572697-2,SE
SE SYSTEMS ERGONOMICS INC.,134934-1,SE
GESTION JO.SE INC.,354929-1,SE
GESTION JO.SE INC.,1295352-8,SE
SE Green Group Inc.,1458662-0,SE
SE Hair Salon Inc.,754578-9,SE
HEI SE HOLDINGS LTD.,819862-4,SE
nou se moun inc.,1382367-9,SE
PRO-SE-VAL LTEE,076066-8,SE
Brothers Who Care,1159357-9,SE
EMPATHY CARE AGENCY INC.,1526137-6,SE
Care Made Easy Ltd.,1374542-2,SE
NB Cares,1436334-5,SE
4SE ECLECTIC CONTRACTING CORP.,832771-8,SE
S4SE Studios Ltd.,1773280-5,SE
SE7EN STUDIO LTD.,1234001-1,SE
Se7eN System Inc.,1325040-7,SE
SE7EN Renovations Inc.,1334168-2,SE
UNITED SE7EN INC.,1604835-8,SE
SE Certified Organic Cleaning Incorporated,1065280-6,SE
SE Digital Enterprise Knowledge Incorporated,1126813-9,SE
LES ENTREPRISES SE-VY LIMITEE,128669-2,SE
LE GROUPE SE-VENDE INC.,205823-5,SE
The World Remembers: 1914-1918,806721-0,SE
Summit (10501 Barlow Trail SE) Ltd.,1164574-9,SE
KS 11 DUFFERIN PLACE SE INC.,768474-6,SE
13th Avenue SE GP Inc.,853154-4,SE
SE2 Renewable Energy Holdings Corp.,904483-3,SE
Red Se3d Studio inc.,878814-6,SE
HABITATIONS LE SE7T INC.,316659-7,SE
7SE7EN7 INC.,733478-8,SE
Se7en LP Figures Inc.,1100213-9,SE
Garage Se7en Automotive Inc.,1598889-6,SE
