name,num,prefix
KANA:TA VILLAGE INC.,938971-7,TA
Pilote ta roulotte Inc.,1386558-4,TA
TA Master Painters Inc.,1505936-4,TA
EPICERIE TC-CHING LTEE,061039-9,TA
Under Your Light Communications Inc.,1392894-2,TA
TA2D Sweets Inc.,1406644-8,TA
TA&amp;A Plus Canada Inc.,1210640-0,TA
TA&#39;AFU INVESTMENT HOLDING INC.,1610733-8,TA
Mi and Ta Construction Inc.,1656607-3,TA
Neak Ta Martial Arts Inc.,1590986-4,TA
KU DE TA CAPITAL INC.,636488-8,TA
TA-FU TRADING CO. LTD.,091813-0,TA
TA-DA Pipeline Contracting Inc.,1481299-9,TA
TA HENRY TRADING CORPORATION INC.,208451-1,TA
LES CREATIONS HO TA INC.,198786-1,TA
DA-TA FLAQ&#39;S TECHNOLOGIES INC.,355336-1,TA
LES ENTREPRISES HUY TA INC.,191540-1,TA
Ta &amp; Tu Import Export Inc.,1508449-1,TA
TA Kaybob 3 Generation Facility Inc.,1147292-5,TA
LES AMUSEMENTS ROULE TA BOULE INC.,108112-8,TA
Ta&rsquo;n Etli-tpi&rsquo;tmk Association,1276418-1,TA
TA KHAM HUY Ho. Co. Inc.,1327740-2,TA
TA Cowley Ridge Green Power Inc.,1026390-7,TA
The Ta Otha Indigenous Reconciliation Society,1523718-1,TA
"TA CHEN STAINLESS AND ALUMINUM (CANADA), INC.",816967-5,TA
TSI RONTSWA&#39;TA:KHWA EARLY CHILDHOOD CENTER,446694-2,TA
LES PRODUCTIONS JE VIS TA VIE INC.,422749-2,TA
Leave your Mark/Laisse ta Marque (LM),451445-9,TA
CHEZ FERNAND RE-FAIS-TA-TO-TO LTEE,119083-1,TA
TB Automation Inc.,1044106-6,TB
TB CAD CORPORATION,1634436-4,TB
TB Cloud Inc.,763754-3,TB
TB Franchise Corporation,800018-2,TB
TB GLOBAL INC.,1627723-3,TB
TB Home Inc.,1588291-5,TB
TB Logistics Inc.,380585-9,TB
TB JOHN INC.,940122-9,TB
TB Media Inc.,814050-2,TB
TB Solar Inc.,1624683-4,TB
TB Squash Inc.,1631872-0,TB
TB Ocean Incorporated,992787-5,TB
TB&amp;PG LIMITED,1196798-3,TB
TB Beck Trucking Inc.,964193-9,TB
TB West Community Services,907453-8,TB
TB Tax Services Inc.,401008-6,TB
TB RACING SYSTEMS INC.,611857-7,TB
TB Merchant Tech Inc.,1082757-6,TB
Z YANG TB INC.,1150306-5,TB
TB Property Maintenance Inc.,1420231-7,TB
TB Action and Support Foundation,1646787-3,TB
TB CROWN HEALTHCARE CONSULTANTS INC.,1457182-7,TB
TB Painting &amp; Decorative Finishes Ltd.,1660665-2,TB
TB Trading and Technical Services Inc.,1411694-1,TB
TC Energy Corporation,414844-4,TC
TC Wellness Inc.,1385296-2,TC
TC SYSTEMS LIMITED,022122-8,TC
TC Wellness Hub,1514639-9,TC
TC ELECTRONICS (CANADA) LTD. -,024426-1,TC
SPORTS TC Community Foundation,1282985-1,TC
SPORTS TC Community Society,1285892-4,TC
TC M&Eacute;DIA LIVRES INC.,449705-8,TC
TC M&Eacute;DIA PRODUCTION INC.,776039-6,TC
TC M&Eacute;DIA PRODUCTION INC.,1041739-4,TC
CANLIB TC PROPERTIES GP INC.,888175-8,TC
CANLIB TC PROPERTIES LP INC.,888184-7,TC
TC M&Eacute;DIA PRODUCTION I INC.,822129-4,TC
TC M&Eacute;DIA PRODUCTION II INC.,822128-6,TC
AKTC &amp; TC Ltd.,1061999-0,TC
TC TEAM CANADA,1142568-4,TC
TC CAPITAL LIMITED,414082-6,TC
TC LICENSE CORP.,675189-0,TC
Wow! TC Corp.,1771259-6,TC
SHRI TC CORPORATION,1319593-7,TC
TC Cosmetics Inc.,1306806-4,TC
TC ESTHETICS LTD.,1301352-9,TC
FENIX TC INC.,1100762-9,TC
TECHNOCONSEIL TC INC.,608411-7,TC
TC planeur inc.,1158156-2,TC
Next-TC Inc.,1391290-6,TC
TC Wholesalers Inc.,1539917-3,TC
TC Spotless Inc.,1620758-8,TC
TC MEALS INC.,1718678-9,TC
TC&#39;s Kitchen Inc.,1777095-2,TC
NEPTUNE TC INC.,1011786-2,TC
TC Telecom Inc.,637886-2,TC
Phalanx3tc Inc.,1289822-5,TC
TC4 Protection Inc.,917015-4,TC
TC72 Sports Inc.,1187519-1,TC
AC TC HOU INC.,1604526-0,TC
MILAN TC ACCOUNTING INC.,1636840-9,TC
TC Aero-Solutions Inc.,1722798-1,TC
TC Elite Aesthetics Inc.,1651986-5,TC
TC Bercovici Consulting Inc.,1125052-3,TC
TC BOLT DISTRIBUTORS LTD.,153641-9,TC
TC BROTHERS LOGISTICS Ltd.,1229608-0,TC
TC COMMERCIAL BUILDERS INC.,1420271-6,TC
TC Cabinets Group Inc.,983043-0,TC
TERMINAL &amp; CABLE TC INC.,416992-1,TC
TERMINAL &amp; CABLE TC INC.,061227-8,TC
CAM TC Consulting Inc.,1485708-9,TC
TC Home Canada Inc.,949034-5,TC
CAPITAL TC WARD INC.,860174-7,TC
EPICERIE TC-CHING LTEE,061039-9,TC
TC Grand Events Ltd.,1288944-7,TC
TC FILM SERVICE INCORPORATED,1332057-0,TC
TC&#39;S FRESH SNAX INC.,256917-5,TC
TC Fulfillment Services Inc.,1429786-5,TC
TC LandMaster GP Inc.,1618390-5,TC
TC UNITED GROUP INC.,830497-1,TC
TC Growth Strategies Inc.,1469798-7,TC
TC Infrastructure Management Inc.,948390-0,TC
TC LIBERTY INVESTMENTS INC.,1305269-9,TC
Soward TC International Inc.,299216-7,TC
TC Studio Investments Inc.,1369799-1,TC
TC TOOL &amp; MACHINING Incorporated,1315923-0,TC
TC International Logistics Ltd.,1424298-0,TC
TC2H Holdings Inc.,1010095-1,TC
TC3K CANADA INC.,651836-2,TC
TC Tech and Construction Inc.,672958-4,TC
TC SPORTS AND APPAREL INC.,1255039-3,TC
TC Motorsport Auto Performance Inc.,1391376-7,TC
M-TC Beauty Supply Inc.,1268275-3,TC
COMPUTER BEGINNINGS (SCARBOROUGH TC) INC.,328871-4,TC
TC INDUSTRIES OF CANADA LTD.,029914-6,TC
TC CANADA MUSIC (PROMOTIONS) LTD.,109171-9,TC
TC INDUSTRIES OF CANADA LTD.,203993-1,TC
TC MANGOFF CHIROPRACTIC PROFESSIONAL CORPORATION,1670606-1,TC
CONSTRUCTION TC (TOMMY CLAIRE) inc.,722522-9,TC
TC Continuous Improvement Consultants Inc.,1286979-9,TC
TC Ezeanochie Core Services Inc.,1621353-7,TC
The Holiday Decorator TC Inc.,1141928-5,TC
TC ENERGY GAS DEVELOPMENT LTD.,1403616-6,TC
TC HOME &amp; ENERGY SERVICES INC.,649299-1,TC
TC Mobile Fitness Solutions Inc.,1108631-6,TC
TC NURSING SERVICES AND CONSULTING INC.,1076793-0,TC
PHILIP TC LAU MANAGEMENT CONSULTING LTD.,1026649-3,TC
Fohvis`s Escrow.tc Services Inc.,661744-1,TC
TC UNITED INVESTMENT PROPERTY GROUP INC.,842918-9,TC
Aero Future Training Center (AF-TC) Inc.,1665388-0,TC
Red Maple TC Business Management &amp; Investment Inc.,1124741-7,TC
TD MORTGAGE CORPORATION,130981-1,TD
TD FACTORS LIMITED,154644-9,TD
TD CAPITAL GROUP LIMITED,106396-1,TD
TD MORTGAGE INVESTMENT CORPORATION,342880-0,TD
TD MORTGAGE INVESTMENT CORPORATION,445145-7,TD
TD FINANCING SERVICES INC.,309297-6,TD
TD Investment Management Inc.,382812-3,TD
Vegas TD Productions Inc.,985062-7,TD
PM-TD PRODUCTIONS LIMITED,064518-4,TD
TD ASSET FINANCE CORP.,104554-7,TD
TD Insurance Direct Agency Inc.,414466-0,TD
TD Auto Finance Services Inc.,370594-3,TD
TD Auto Finance Services Inc.,793574-9,TD
TD FINANCING SERVICES HOME INC.,694361-6,TD
TD WATERHOUSE INSURANCE SERVICES INC.,320614-9,TD
TD Waterhouse Private Investment Counsel Inc.,627263-1,TD
TD Mutual Funds Corporate Class Ltd.,756896-7,TD
TD EVERGREEN INVESTMENT SERVICES INC.,304515-3,TD
TD Waterhouse Canadian Call Center Inc.,404440-1,TD
TD ASSOCIATES LTD.,824974-1,TD
TD Blooming Inc.,1064776-4,TD
TD EXIMP CORP.,611341-9,TD
TD FINANCE LTD.,281940-6,TD
TD Futures Inc.,337616-8,TD
TD GLOBAL INC.,1502751-9,TD
TD NORDIQUE INC.,144667-3,TD
TD RELIANCE INC.,1279494-2,TD
TD Kels Inc.,1464357-7,TD
TD-VISION INC.,319263-6,TD
TD*ware incorporated,1266768-1,TD
TD TECHNOLOGIES LTD.,773593-6,TD
TD TRANSPORTATION LTD.,1139101-1,TD
TD Rescue Ranch,1515000-1,TD
TD 28 International Inc.,1276433-4,TD
TD613Consulting Inc.,1586422-4,TD
TD (CANADA) INVESTMENTS LIMITED,767764-2,TD
TD CON GROUP Inc.,1421352-1,TD
RD&amp;TD Construction Inc.,1759341-4,TD
TD Pro Consulting Inc.,1581979-2,TD
TD IMPORT EXPORT INC.,1284740-0,TD
TD-Fast Moving Inc.,1565446-7,TD
TD FINANCIAL FUTURES LIMITED,163765-7,TD
TD Total Framing Inc.,1484171-9,TD
TD Healthcare Services Incorporated,1420214-7,TD
TD LUC II INC.,898885-4,TD
TD INVESTMENT MANAGEMENT INC.,363831-6,TD
TD SERVICES PLUS INC.,439479-8,TD
TD MINI MART INC.,1456817-6,TD
TD PLUS TECHNOLOGY INC.,1360201-0,TD
TD TRAVEL &amp; LOGISTICS LIMITED,1637453-1,TD
TD Project Services Ltd.,1024700-6,TD
TD4U AUTO Inc.,1569914-2,TD
AIR-SEA PACKAGING CANADA TD.,015673-6,TD
TD Covered Bond GP Inc.,752250-9,TD
TD IRELAND HOLDINGS (CANADA) INC.,128673-1,TD
TD Plastic Products Canada Ltd.,1078314-5,TD
TD Wealth Holdings Canada Limited,1165567-1,TD
TD Global Migration Canada Corporation,1185737-1,TD
TD GMI Real Estate Inc.,912363-6,TD
TD Falcon Preferred Holding Inc.,1385306-3,TD
TD LUC II GP INC.,898884-6,TD
TD Consulting and Specialized Services Incorporated,1472276-1,TD
TD exterior renovations and repairs Inc.,1601227-2,TD
TD B.I.T.S Inc.,845542-2,TD
TD Covered Bond (Legislative) GP Inc.,863158-1,TD
TD Greystone Real Estate Fund Inc.,610950-1,TD
Strength In Numbers TD Marketing Inc.,1292473-1,TD
Berkley Belarc Construction Systems &amp; Materials L td.,274335-3,TD
Canadian Pacific International Freight Services L td.,181974-7,TD
TD Greystone Canadian Real Estate Holdco Inc.,1762538-3,TD
HC&amp;TD HUMAN CAPITAL AND TALENT DEVELOPMENT INC.,901994-4,TD
TD Greystone Global Real Estate Fund GP Inc.,1146133-8,TD
TD Greystone Global Real Estate US GP Inc.,1599858-1,TD
TD Greystone Canadian Real Estate Fund (Lux I) Inc.,1765344-1,TD
TD Greystone Global Real Estate Fund (Canada Feeder) GP Inc.,1146143-5,TD
ALIMENTS GO&Ucirc;T-TE-LI INC.,777653-5,TE
Te Hui Hsien Trading Inc.,291105-1,TE
T&Eacute; VUONG MEDICAL SERVICES INC.,680876-0,TE
TIEN-TE Cleaning Services INC.,1552036-3,TE
DISTRIBUTEURS DE PRODUITS ALIMENTAIRES TE-PI INC.,241753-7,TE
TE Auctions Inc.,890659-9,TE
TE distribution Inc.,1192036-7,TE
TE Travel INC.,801113-3,TE
Te Maika Inc.,1204633-4,TE
Just TE Inc.,1230011-7,TE
KE TE INC.,1535301-7,TE
TE Powerlifting Inc.,1701868-1,TE
TE Painting Ltd.,1119094-6,TE
TE Security Ltd.,1348491-2,TE
Gr8te St8te Properties Inc.,1105383-3,TE
TE3 Carleton Inc.,1401357-3,TE
TE4 Bayshore Inc.,1587069-1,TE
Sun G8te,1184124-6,TE
TE ARO COFFEE INC.,449816-0,TE
Deus Te Benedicat Corporation,1043452-3,TE
TE BUSINESS SOLUTIONS INC.,948517-1,TE
TE-VI-CA INC.,119263-9,TE
TE Capital Partners Inc.,1092255-2,TE
Chah Te Charcha Corp.,1725076-2,TE
Te Co Ventures Inc.,1613292-8,TE
Cup of T&eacute; Inc.,1109022-4,TE
TAZITA DE T&Eacute; INC.,382466-7,TE
TE Digital Media Inc.,1179596-1,TE
TE MING ENTERPRISES INC.,253586-6,TE
TE FINANCIAL GROUP INC.,1702690-1,TE
Vo Long Te Foundation,1118956-5,TE
NEGANESE-O-TE FOUNDATION,234935-3,TE
TE Rehabilitation Services Inc.,1184153-0,TE
PIZZA PER TE INC.,1491074-5,TE
Muangpi te Innkuan Inc.,1700841-4,TE
TE-REHOBOTH SOLUTIONS INC.,826119-9,TE
TE TOKO INVESTMENTS LIMITED,799983-6,TE
Cre8te Capital Corp.,1387345-5,TE
ABATTOIR PRO-TE-IN INC.,1057369-8,TE
TN&amp;TE-Tribes architecture Inc.,1350897-8,TE
SHUNG TE TEMPLE (CANADA) INC.,345541-6,TE
TE Transcend Edge Consulting Inc.,1490062-6,TE
RECUPERATION KAM-TE-LOU INC.,261923-7,TE
CRE8TE HVAC MANAGEMENT INC.,1405976-0,TE
D&amp;TE Translogistics and services Inc.,1469752-9,TE
GR8PE M8TE INC.,888336-0,TE
MINING INDUSTRY TECHNOLOGY COUNCIL OF CANADA,256663-0,TE
EYE SEE YOU (I.C.U.) MONITORING SYSTEMS CANADA INC.,318011-5,TE
LE GROUPE DE DEVELOPPEMENT ET D&#39;INVESTISSEMENT TE.AM INC.,190402-7,TE
SOCIETE DES TECHNIQUES ET DES SERVICES &quot;SO.TE.SE&quot; (STS) INCORPOREE,1050384-3,TE
"SOCI&Eacute;T&Eacute; CONSEIL EN ANALYSE ET GESTION DE LA QUALI TE, GESQUAL INC.",218396-0,TE
TF83 INC.,849680-3,TF
TF Collective Ltd.,1512228-7,TF
TF Consultants Inc.,633026-6,TF
TF EWOK Incorporated,883359-1,TF
TF EXPRESS LTD.,1384703-9,TF
Toledo Foundation (TF),1232939-5,TF
How TF Inc.,1388362-1,TF
TF Lighting Inc.,1164245-6,TF
TF Meta Inc.,1375638-6,TF
TF &amp; A HIGHRISE INC.,261490-1,TF
TF CANADA ACQUISITION CORPORATION,438949-2,TF
TF Australia Holdings Ltd.,1160246-2,TF
TF CANADA ESTATE INC.,351466-8,TF
TF CANADA SERVICES CORPORATION,438948-4,TF
TF TLH Canada Inc.,1215790-0,TF
TF Exceptional Communications Ltd.,1363938-0,TF
TF MIDAS CONSULTING INC.,1513642-3,TF
TF Forward Thinking Inc.,1141060-1,TF
TF Green Solutions Inc.,1750666-0,TF
SOINS TF HEALTH INC.,1629582-7,TF
PLUTUS HERA TF INC.,1338394-6,TF
TF XXI TECHNOLOGIES INC.,346544-6,TF
TF Royal Jia Inc.,1747947-6,TF
TF Property Investments Limited,1278559-5,TF
TF R&amp;S Canada Ltd.,1078234-3,TF
TF TLH CANADA GP INC.,1215626-1,TF
THE TF MOTOR CAR COMPANY OF CANADA LTD.,171354-0,TF
Joint Urban Search And Rescue Task Force (JUSAR-TF),1098632-1,TF
TG DNA FOUNDATION,1412576-2,TG
TG Strategy Inc.,1147500-2,TG
TG RENOVATION LTD.,118864-0,TG
TG 98 INC.,631219-5,TG
TG Capital Inc.,924354-2,TG
TG Clothing Inc.,1541165-3,TG
TG MINTO CORPORATION,380989-7,TG
CORRE-TG INC.,783989-8,TG
TG GLOBAL INC.,703215-3,TG
TG Hauling Inc.,1736754-6,TG
TG HOCKEY Inc.,907887-8,TG
TG HYDROCARBONS LIMITED,139952-7,TG
TG Mart Inc.,398454-1,TG
WATERVILLE TG INC.,067980-1,TG
TG THERAPIES INC.,1030169-8,TG
TG Traders Ltd.,676725-7,TG
2TG Entertainment Inc.,1458840-1,TG
TG Brampton 3 Inc.,1043455-8,TG
TG Auto Services Inc.,1757548-3,TG
Avria TG Solutions Inc.,1693766-7,TG
TG BAY TRADING INC.,926785-9,TG
Fusion TG Canada Inc.,439253-1,TG
TG Canada Distribution Inc.,939270-0,TG
TG GLOBAL CONSULTANCY INC.,1342976-8,TG
TG Custom Homes Ltd.,1086003-4,TG
TG Software Development Inc.,1479737-0,TG
TG Diamond Epoxy Ltd.,1602521-8,TG
Distribution &eacute;quipement TG Inc.,1168250-4,TG
TG TRADE ENTERPRISES INC.,389927-6,TG
TG ERIN MILLS Incorporated,1201073-9,TG
TG FINANCIAL SERVICES INC.,788917-8,TG
TG Graphics (Ontario) Inc.,956594-9,TG
TG Graphics (SM) Inc.,758325-7,TG
TG GRAPHICS INTERNATIONAL INC.,1089176-2,TG
TG GREEN SOLUTIONS INC.,1107534-9,TG
TG Home Inspections INC.,773501-4,TG
TG Property Investments Inc.,840369-4,TG
TG Link Systems Inc.,653456-2,TG
TG.TIFANY TRANSPORTATION INC.,657564-1,TG
TG Solutions &amp; Technologies Inc.,1146943-6,TG
TG Square One Inc.,1208730-8,TG
TG Realty &amp; Investments Inc.,1469462-7,TG
TG Welding Inspection Incorporated,882308-1,TG
Aurora TG1 (Muse) Inc.,903703-9,TG
AURORA TG 10 (VAN) INC.,1079747-2,TG
AURORA TG 11 (VAN) INC.,1114933-4,TG
AURORA TG 12 (VAN) INC.,1121718-6,TG
AURORA TG 13 (VAN) INC.,1175968-0,TG
AURORA TG 14 (VAN) Inc.,1187610-4,TG
AURORA TG 15 (VAN) INC.,1063230-9,TG
AURORA TG 16 (VAN) INC.,1251510-5,TG
Aurora TG 17 (Van) Inc.,1219695-6,TG
AURORA TG 18 (VAN) INC.,1340755-1,TG
Aurora TG2 (Muse) Inc.,916812-5,TG
TG 24/7 Logistics Corporation,1547765-4,TG
Aurora TG3 (Muse) Inc.,955499-8,TG
AURORA TG4 (MUSE) INC.,964971-9,TG
Aurora TG5 (BC) Inc.,999719-9,TG
Aurora TG6 (BC) Inc.,1005839-4,TG
AURORA TG7 (VAN) INC.,1036336-7,TG
TG Tax &amp; Accounting Services Inc.,894025-8,TG
TG Mart C-Stores Inc.,402075-8,TG
TG Therapies Ottawa Clinic Inc.,1722529-6,TG
TG&#39;s Premium Printed Creations Inc.,1427345-1,TG
Film FS (TG QC) Inc.,1697341-8,TG
AURORA TG 8 &amp; 9 (VAN) INC.,1050031-3,TG
TG RV Sales and Training Center Inc.,1235710-1,TG
FUSTIC-TG Health Care Services and General Merchandising Inc.,1365379-0,TG
8TH FIRE FOUNDATION,1646760-1,TH
Association des restaurants TH,997097-5,TH
5TH Space Studios INC.,842978-2,TH
NEW YORK PATISSERIE 74th ST INC.,1107555-1,TH
PRODUITS DE BAINS MADISON &amp; 5TH AVENUE INC.,417204-3,TH
HT/TH LES TECHNOLOGIES HOWELL INC. CONSEILLERS EN GESTION,333150-4,TH
Immeuble 516 8th Avenue S.W. inc.,679374-6,TH
"2th, Inc.",1098189-3,TH
TH3RDSPACE,1599621-0,TH
TH31 Inc.,1606661-5,TH
TH AACHEN LTD.,636566-3,TH
TH CoLab Inc.,1749469-6,TH
TH COMMERCIAL LTD.,382525-6,TH
TH Edutainment Inc.,1762504-9,TH
TH Exports Inc.,1027975-7,TH
TH Finance Ltd.,1152194-2,TH
WE TH INC.,642893-2,TH
27e SIECLE ENERGIE INC.,237160-0,TH
Le 4e bac inc.,1325336-8,TH
CORPORATION LES LOGICIELS 49e PARALL&Egrave;LE,322768-5,TH
6e Sens Coaching Inc.,974096-1,TH
6EME SENS TV INC.,815206-3,TH
8i&egrave;me Sens P&eacute;trole inc.,1257440-3,TH
Gestion 8e Avenue inc.,1550117-2,TH
AG SK 56th and 57th Street Ltd.,933242-1,TH
08th house Inc.,1685398-6,TH
10th line Inc.,1092150-5,TH
10th Mile Corp.,1204737-3,TH
11th Epitome Inc.,1082460-7,TH
123th Bridge Inc.,1387304-8,TH
13th Press Inc.,1084431-4,TH
13th Mechanical Inc.,1244800-9,TH
TH13TEEN INC.,834572-4,TH
16th WCNDT INC.,369142-0,TH
17th Option Inc.,1739675-9,TH
19TH HOLE INC.,335539-0,TH
"2TH CLINICS, Inc.",1269170-1,TH
"2th Willowdale, Inc.",1193634-4,TH
25th Century Institute,1657927-2,TH
26th Element Incorporated,695127-9,TH
Venture4th Inc.,991559-1,TH
4th Foundation Society,998361-9,TH
4th &amp; Twenty Inc.,1129983-2,TH
4TH GROUP INC.,1337881-1,TH
4th Tale Inc.,1356319-7,TH
45th ARC Inc.,1282733-6,TH
47th Way Inc.,1729072-1,TH
49th Degree Aviation,1519866-6,TH
5th Harbour Corp.,967287-7,TH
5th Hub Corp.,1044671-8,TH
5th.lane Inc.,1204300-9,TH
5th Amendment Inc.,1206491-0,TH
5TH WIND INC.,264695-1,TH
5th Cloud Inc.,1393291-5,TH
5TH ESSENTIAL INC.,825321-8,TH
5TH LIBERTY CORPORATION,829512-3,TH
6TH PATRIARCH MONASTERY,1036505-0,TH
6th Distrikt Inc.,1041624-0,TH
6th Marketing Inc.,1042301-7,TH
6th Element inc.,1104396-0,TH
7th Gear Inc.,800405-6,TH
7th Contracting Inc.,1668360-6,TH
Every 8th Inc.,934484-5,TH
F8th Inc.,1134104-9,TH
8th Avenue Players,1448892-0,TH
8th Art Inc.,1737906-4,TH
TH89 Trading Corp.,1746787-7,TH
September 9th Inc.,1434179-1,TH
October 9th Ltd.,827495-9,TH
9th Arc Inc.,1016820-3,TH
CINEMA 9TH CORPORATION,823640-2,TH
TH AgriMed Holdings Limited,1040053-0,TH
TH Childcare Corp. Blanca,1700966-6,TH
TH Custom Woodwork Inc.,1464006-3,TH
TH INTERNATIONAL EDUCATION INC.,1155011-0,TH
TH MOTOR FREIGHT INC.,1360737-2,TH
TABERNACLE OF HALLEL (TH),1623810-6,TH
TH INC. TECHNICAL SERVICES,382177-3,TH
TH Kim Services Inc.,1053866-3,TH
ZENi-th Orbit Inc.,1158817-6,TH
TH Regulus technology Inc.,1408202-8,TH
EDITIONS DU 45E PARALLELE NORD INC.,116553-4,TH
LES &Eacute;DITIONS DU 9I&Egrave;ME JOUR INC.,339857-9,TH
M0TH Tech Inc.,1530599-3,TH
Studio On 10th Inc.,392901-9,TH
10TH  DEGREE CANADA INC.,611267-6,TH
10th Muse Enterprises Inc.,855498-6,TH
APTN 10TH ANNIVERSARY INC.,707045-4,TH
10th Floor Media Inc.,734816-9,TH
10th Muse Pictures Inc.,1383136-1,TH
DRADAM - 108TH STREET INC.,257987-1,TH
11th International Geostatistics Congress,1168062-5,TH
IAGP 11TH CONGRESS INC.,259468-4,TH
11th Hour Foods Inc.,1387440-1,TH
11th R Coffee Ltd.,1615784-0,TH
12th District Media Inc.,1544714-3,TH
"12th Sign Creations, Inc.",1559915-6,TH
12th Sign Creations Inc.,634648-1,TH
13th Hour Watches Inc.,1626519-7,TH
14TH NOVEMBER STUDIO INC.,1272535-5,TH
October 14th Holdings Inc.,1340803-5,TH
14th Reel Productions Inc.,1726178-1,TH
15th Bend Music Inc.,1524092-1,TH
16TH CENTURY PRODUCTIONS INC.,133636-3,TH
AVE.16TH FASHIONS Inc.,1424763-9,TH
September 17th Studio LTD.,995108-3,TH
"19th Holdings (Canada), Inc.",1036777-0,TH
"2th Real Estate, Inc.",1193644-1,TH
MAY 24TH PRODUCTIONS INC. -,015929-8,TH
24TH AVENUE CONSULTING LTD.,1588036-0,TH
25TH PSALM ENTERPRISE LTD.,1256178-6,TH
26th Architecture &amp; Design Inc.,1280358-5,TH
26th Street Innovators Inc.,1775261-0,TH
WEST 26th PROPERTIES LTD.,1358341-4,TH
WEST 27TH INVESTMENTS INC.,717775-5,TH
27th Food Creations Inc.,1497291-1,TH
28th Day Holdings Inc.,1293139-7,TH
Th30ty Films Inc.,696530-0,TH
30th Century Electrical Inc.,1325549-2,TH
TOP 4th GL INC.,339488-3,TH
4th Whale Marketing Inc.,428216-7,TH
March 4th Distributors Inc.,610840-7,TH
4th Meridian Roller Sports,870580-1,TH
THE 4TH MUSKETEER CANADA,965358-9,TH
THE 4TH WALL INC.,728898-1,TH
4th and Long Inc.,1090316-7,TH
4th Parallel Capital Inc.,1146346-2,TH
The 4th Quad Inc.,1169777-3,TH
4TH QUARTER EATS LTD.,1204644-0,TH
4th Line Capital Corp.,1239731-5,TH
4TH WAVE COMPUTERS LTD.,178461-7,TH
4th Avenue Cafe Inc.,1434281-0,TH
4th-dimension security inc.,1467295-0,TH
4th Line Marketing Inc.,1483576-0,TH
4th Line Cider Inc.,1571519-9,TH
46TH AVENUE INVESTMENTS LIMITED,338964-2,TH
ONE46th Group Inc.,1014149-6,TH
UPPER 49TH IMPORTS INC.,371183-8,TH
UPPER 49th IMPORTS INC.,385284-9,TH
UPPER 49th HOLDINGS INC.,420352-6,TH
UPPER 49th HOLDINGS INC.,450833-5,TH
UPPER 49th HOLDINGS INC.,855355-6,TH
49th parallel drilling limited,1351306-8,TH
49TH PARALLEL SPORTS INC.,198524-8,TH
5th C STRATEGIC INC.,408727-5,TH
5TH GENERATION SOFTWARE INC.,133141-8,TH
SOCKS 5TH AVENUE LIMITED,148277-7,TH
5th Floor Fashions Inc.,904789-1,TH
5th Gen Solutions Inc.,907267-5,TH
5th Wall Agency Inc.,965628-6,TH
5TH ROUTE LOGISTICS INC.,689611-1,TH
5th Crown Music Limited,1061792-0,TH
5TH QUARTER INSTITUTE INC.,1083495-5,TH
PROSPECT + 5TH HOLDINGS INC.,1098125-7,TH
5th Key Organizing Inc.,1123189-8,TH
5th Element Contracting Corp.,1271318-7,TH
5th Gate Solutions Inc.,1398139-8,TH
5th Level contracting Inc.,1514557-1,TH
5th Estate Produce Ltd.,1536883-9,TH
5th Generation Logistics Inc.,1610935-7,TH
5th House Creative Inc.,1637668-1,TH
